Data File:,'13211527 SB 2386N.rdf'
Site Code:,'17D SB1 SB2'
Start Date:,6/11/2015
Start Time:,12:00:00 AM
Sensor Layout:,'51'
Sensor Spacing:,'6.0'
,
,
,

Vehicle,Channel,Date/Time,Axles,Rule,Class,Speed (mph),Gap,Headway,Acceleration,Spacing (ft.)
107,SB1,6/11/2015 4:33:35.987,3,593,4,61.72,11.32,11.38,-4.94,20.38,4.09
108,SB1,6/11/2015 4:33:36.663,2,588,3,62.52,0.41,0.68,0.99,10.87
109,SB1,6/11/2015 4:36:28.305,4,626,11,59.84,171.52,171.64,-1.59,13.91,23.11,9.52
110,SB1,6/11/2015 4:36:29.094,4,608,8,60.06,0.26,0.79,-1.16,9.61,4.01,18.52
111,SB1,6/11/2015 4:39:55.803,5,613,9,55.85,206.34,206.71,4.97,11.67,3.69,25.92,4.12
112,SB2,6/11/2015 4:39:56.240,2,583,2,20.30,821.82,821.91,2.01,9.33
113,SB2,6/11/2015 4:39:58.694,2,583,2,64.95,2.14,2.45,-14.74,8.67
114,SB1,6/11/2015 4:42:54.900,5,615,9,61.72,178.55,179.10,0.84,17.99,34.37,5.25,5.12
115,SB1,6/11/2015 4:44:32.515,2,583,2,77.94,96.93,97.61,-7.06,8.71
116,SB2,6/11/2015 4:47:30.831,2,588,3,75.31,452.05,452.14,-6.85,10.77
117,SB1,6/11/2015 4:48:42.852,2,588,3,79.98,250.26,250.34,2.03,11.09
118,SB2,6/11/2015 4:50:40.458,2,583,2,65.33,189.53,189.63,2.55,9.64
119,SB1,6/11/2015 4:54:01.786,4,608,8,56.04,318.84,318.93,0.83,13.34,3.65,29.97
120,SB1,6/11/2015 4:54:54.986,2,600,5,66.23,52.63,53.20,-0.65,19.46
121,SB1,6/11/2015 4:59:37.813,2,600,5,26.56,282.63,282.83,-0.05,16.15
122,SB2,6/11/2015 5:04:15.096,2,583,2,88.42,814.54,814.64,-29.61,8.88
123,SB1,6/11/2015 5:09:50.132,2,583,2,63.23,611.90,612.32,-1.28,8.65
124,SB1,6/11/2015 5:11:10.530,2,600,5,70.26,80.30,80.40,0.00,19.45
125,SB1,6/11/2015 5:11:39.018,7,633,13,64.57,28.30,28.49,-0.12,13.20,21.90,10.00,22.26,9.92,22.60
126,SB1,6/11/2015 5:13:35.526,4,608,8,67.16,115.45,116.51,-0.50,19.36,4.47,28.94
127,SB1,6/11/2015 5:16:12.317,2,583,2,56.71,156.26,156.79,-5.21,9.05
128,SB1,6/11/2015 5:18:04.512,2,600,5,64.82,112.09,112.19,4.43,19.23
129,SB1,6/11/2015 5:18:04.759,3,593,4,68.81,0.05,0.25,-11.12,36.49,4.28
130,SB1,6/11/2015 5:20:59.498,3,605,8,60.27,174.33,174.74,1.66,16.54,36.88
