Data File:,'13211530 SB NB 2399N.rdf'
Site Code:,'17G SB NB'
Start Date:,6/11/2015
Start Time:,12:00:00 AM
Sensor Layout:,'51'
Sensor Spacing:,'8.0'
,
,
,

Vehicle,Channel,Date/Time,Axles,Rule,Class,Speed (mph),Gap,Headway,Acceleration,Spacing (ft.)
77,SB,6/11/2015 1:41:00.340,7,633,13,61.21,40.49,40.58,0.15,13.60,21.08,9.61,21.97,9.13,21.93
78,NB,6/11/2015 1:42:14.341,6,632,12,62.85,198.56,199.07,0.82,18.82,23.44,4.34,19.28,4.43
79,NB,6/11/2015 1:47:16.769,2,583,2,65.23,301.67,302.43,-10.17,8.77
80,NB,6/11/2015 1:47:37.115,2,588,3,41.53,20.26,20.35,-0.38,12.22
81,SB,6/11/2015 1:48:21.545,2,583,2,53.51,440.11,441.21,-3.35,8.91
82,SB,6/11/2015 1:48:40.470,2,583,2,58.64,18.81,18.92,-4.52,8.68
83,SB,6/11/2015 1:49:07.781,2,583,2,70.04,27.21,27.31,-3.91,8.59
84,SB,6/11/2015 1:49:29.468,7,633,13,59.11,21.60,21.69,-0.35,13.17,21.41,8.82,22.03,9.33,21.63
85,NB,6/11/2015 1:50:30.793,2,588,3,67.19,173.48,173.68,-6.79,11.52
86,SB,6/11/2015 1:52:38.206,2,583,2,70.48,187.63,188.74,-7.40,9.18
87,SB,6/11/2015 1:53:36.190,6,617,10,54.16,57.90,57.98,-0.18,12.49,5.78,3.79,32.82,3.71
88,NB,6/11/2015 1:54:07.450,5,613,9,54.16,216.54,216.66,0.09,16.98,4.38,31.47,4.19
89,NB,6/11/2015 1:54:10.017,7,634,13,53.32,1.85,2.57,0.59,12.44,4.43,28.60,4.20,8.60,19.47
90,NB,6/11/2015 1:58:13.426,2,583,2,73.37,242.42,243.41,-7.29,8.78
91,NB,6/11/2015 1:59:22.492,2,592,4,68.22,68.98,69.07,-0.49,21.30
92,SB,6/11/2015 2:01:58.029,2,583,2,64.39,501.10,501.84,-5.75,9.02
93,SB,6/11/2015 2:02:54.412,4,609,8,58.33,56.29,56.38,0.48,11.17,39.16,3.80
