Data File:,'13211529 SB NB 2393N.rdf'
Site Code:,'17F SB NB'
Start Date:,6/11/2015
Start Time:,12:00:00 AM
Sensor Layout:,'51'
Sensor Spacing:,'8.0'
,
,
,

Vehicle,Channel,Date/Time,Axles,Rule,Class,Speed (mph),Gap,Headway,Acceleration,Spacing (ft.)
73,SB,6/11/2015 1:34:36.666,5,613,9,62.93,244.81,245.38,0.32,12.47,4.13,31.77,3.95
74,SB,6/11/2015 1:34:40.658,5,613,9,62.58,3.43,3.99,-0.75,12.53,4.22,31.85,5.08
75,SB,6/11/2015 1:36:24.766,2,583,2,67.50,103.53,104.11,-6.22,9.60
76,SB,6/11/2015 1:36:34.942,2,583,2,78.95,10.08,10.18,-5.55,8.66
77,NB,6/11/2015 1:39:17.263,6,618,10,60.30,767.26,768.07,-0.65,10.49,9.00,26.02,4.22,5.10
78,SB,6/11/2015 1:39:58.149,2,583,2,66.10,203.13,203.21,3.40,8.43
79,SB,6/11/2015 1:40:37.133,7,633,13,60.79,38.90,38.98,-0.08,13.67,21.05,9.42,21.84,9.12,21.86
80,NB,6/11/2015 1:42:35.362,5,613,9,64.20,197.48,198.10,-3.23,19.19,4.52,18.96,4.25
81,NB,6/11/2015 1:42:36.072,2,581,1,64.67,0.21,0.71,-18.09,4.33
82,SB,6/11/2015 1:47:55.987,2,583,2,51.78,437.76,438.85,-3.49,9.02
83,NB,6/11/2015 1:48:08.197,2,600,5,50.38,332.08,332.12,0.34,12.44
84,SB,6/11/2015 1:48:16.328,2,583,2,57.73,20.22,20.34,-2.16,8.71
85,SB,6/11/2015 1:48:47.883,2,583,2,73.98,31.45,31.56,-1.53,8.66
86,SB,6/11/2015 1:49:05.913,7,633,13,60.14,17.95,18.03,-0.00,13.21,21.12,8.78,21.69,9.24,21.59
87,NB,6/11/2015 1:50:50.077,2,588,3,68.96,161.71,161.88,-5.42,11.75
88,SB,6/11/2015 1:52:18.464,2,583,2,72.77,191.46,192.55,-10.80,9.19
89,SB,6/11/2015 1:53:10.161,2,600,5,54.10,51.61,51.70,0.42,12.54
90,SB,6/11/2015 1:53:10.362,2,592,4,29.79,0.04,0.20,-5.19,20.86
91,NB,6/11/2015 1:54:31.792,5,613,9,55.44,221.60,221.71,-0.48,17.38,4.43,31.85,4.21
92,NB,6/11/2015 1:54:34.172,5,615,9,56.49,1.67,2.38,-0.30,12.60,33.22,4.15,8.56
93,NB,6/11/2015 1:58:31.412,2,583,2,74.72,236.53,237.24,-9.05,8.95
94,NB,6/11/2015 1:59:41.809,2,592,4,69.71,70.32,70.40,0.00,21.78
95,SB,6/11/2015 2:01:36.270,2,583,2,64.76,505.42,505.91,-5.77,9.14
96,SB,6/11/2015 2:02:30.294,5,613,9,58.56,53.93,54.02,-0.72,11.27,3.90,35.30,3.88
97,SB,6/11/2015 2:02:39.609,5,613,9,59.18,8.68,9.32,-0.73,12.75,4.09,20.51,8.86
98,NB,6/11/2015 2:04:20.265,5,613,9,64.85,278.24,278.46,-0.38,18.92,4.72,18.98,4.33
99,NB,6/11/2015 2:04:20.961,2,581,1,66.59,0.21,0.70,-32.46,4.33
100,SB,6/11/2015 2:05:03.200,5,613,9,58.33,143.06,143.59,-0.00,19.95,4.00,36.10,3.92
101,SB,6/11/2015 2:09:23.851,2,592,4,61.29,259.90,260.65,-1.68,22.21
102,SB,6/11/2015 2:13:58.609,2,583,2,69.93,274.51,274.76,6.63,8.57
103,SB,6/11/2015 2:16:32.686,4,610,8,56.56,153.99,154.08,-1.09,12.54,37.62,3.72
104,SB,6/11/2015 2:16:32.885,2,592,4,54.43,0.00,0.20,-5.00,38.50
105,SB,6/11/2015 2:16:49.984,5,613,9,54.56,16.61,17.10,-1.57,13.18,4.11,34.93,3.99
106,SB,6/11/2015 2:19:24.737,4,608,8,65.04,154.05,154.75,1.03,15.65,4.16,32.92
107,SB,6/11/2015 2:23:19.492,5,615,9,59.58,234.20,234.76,-0.71,12.51,38.38,3.85,4.19
108,SB,6/11/2015 2:23:26.912,2,588,3,57.66,6.75,7.42,-0.52,12.17
109,SB,6/11/2015 2:28:10.621,2,588,3,55.51,283.57,283.71,-3.74,10.36
110,NB,6/11/2015 2:39:03.726,3,605,8,63.20,2082.72,2082.76,-1.47,12.52,9.88
111,NB,6/11/2015 2:39:04.358,3,582,1,63.47,0.39,0.63,-19.00,5.09,5.02
112,SB,6/11/2015 2:41:29.097,7,633,13,59.42,798.35,798.48,0.43,13.03,21.63,8.91,22.47,8.82,21.62
113,NB,6/11/2015 2:54:35.116,5,613,9,57.96,930.65,930.76,-1.25,12.58,4.37,33.72,4.18
114,SB,6/11/2015 2:56:33.786,2,583,2,62.85,903.58,904.69,-4.59,8.77
115,NB,6/11/2015 2:57:11.363,5,613,9,61.72,155.60,156.25,-0.44,12.46,4.43,30.95,4.33
116,SB,6/11/2015 3:02:24.544,7,633,13,58.87,350.66,350.76,0.21,13.00,20.56,9.76,22.30,8.93,22.19
117,SB,6/11/2015 3:02:41.611,5,613,9,61.63,15.94,17.07,0.60,12.86,4.00,31.33,3.92
118,SB,6/11/2015 3:06:44.575,2,583,2,57.14,242.39,242.96,-3.25,7.48
119,NB,6/11/2015 3:06:59.390,3,607,8,68.22,587.45,588.03,0.19,20.57,33.76
120,NB,6/11/2015 3:10:39.225,5,613,9,64.76,219.29,219.83,0.56,17.44,4.56,37.47,4.31
121,NB,6/11/2015 3:12:28.671,5,613,9,61.55,108.78,109.45,-0.51,17.69,4.46,33.03,4.30
122,NB,6/11/2015 3:12:45.185,5,613,9,65.61,15.86,16.51,1.09,13.22,4.51,29.51,4.30
123,SB,6/11/2015 3:13:50.744,7,633,13,63.74,426.08,426.17,0.17,13.75,22.74,9.50,20.69,9.58,21.93
124,SB,6/11/2015 3:16:43.094,7,633,13,64.67,171.30,172.35,0.36,13.72,22.28,9.13,21.69,9.26,21.94
125,NB,6/11/2015 3:18:13.461,5,613,9,63.47,327.74,328.28,-0.90,18.98,4.68,18.29,4.26
126,NB,6/11/2015 3:18:14.175,2,581,1,64.29,0.22,0.71,-21.57,4.34
127,SB,6/11/2015 3:18:44.769,2,600,5,63.56,120.64,121.67,-0.43,19.58
128,NB,6/11/2015 3:20:01.501,5,613,9,65.42,107.28,107.33,2.69,14.13,4.55,36.98,4.34
129,NB,6/11/2015 3:21:52.363,5,613,9,62.67,110.24,110.86,-0.86,18.96,4.74,18.80,4.30
130,NB,6/11/2015 3:21:53.085,2,581,1,63.29,0.21,0.72,-20.85,4.29
131,NB,6/11/2015 3:22:53.671,7,622,10,59.50,60.54,60.59,-0.20,13.92,6.53,4.42,32.48,4.24,8.61
132,NB,6/11/2015 3:24:10.663,5,613,9,54.29,76.19,76.99,-0.58,17.89,4.43,36.60,4.20
133,SB,6/11/2015 3:26:56.244,3,593,4,63.20,491.27,491.48,-4.45,19.79,3.96
134,SB,6/11/2015 3:27:03.701,2,600,5,47.23,7.20,7.46,0.00,17.24
135,SB,6/11/2015 3:27:03.899,2,583,2,25.92,0.00,0.20,-1.13,9.47
136,NB,6/11/2015 3:30:38.440,3,584,2,61.21,386.98,387.78,-5.16,8.01,11.86
137,NB,6/11/2015 3:30:39.407,2,588,3,59.82,0.74,0.97,-5.64,11.00
138,NB,6/11/2015 3:31:01.221,6,618,10,62.85,21.69,21.81,-0.68,12.54,4.48,29.75,4.31,8.25
139,NB,6/11/2015 3:33:18.007,5,613,9,51.36,136.14,136.79,0.00,17.92,4.46,32.80,4.16
140,SB,6/11/2015 3:33:30.267,5,613,9,52.51,386.12,386.37,-0.42,11.27,4.22,36.66,4.09
141,NB,6/11/2015 3:34:39.785,6,632,12,59.82,80.99,81.78,-0.69,18.91,23.17,4.21,19.46,4.25
142,NB,6/11/2015 3:36:23.220,2,600,5,66.00,102.63,103.44,-6.73,12.38
143,SB,6/11/2015 3:38:12.384,3,605,8,59.98,281.39,282.12,0.26,18.56,36.44
144,SB,6/11/2015 3:40:05.434,4,609,8,56.85,112.42,113.05,0.25,10.54,9.57,4.32
145,SB,6/11/2015 3:40:05.989,3,593,4,56.78,0.26,0.56,-2.50,22.12,3.99
146,NB,6/11/2015 3:41:53.708,5,613,9,61.72,330.36,330.49,-1.34,20.19,4.45,28.15,4.24
147,NB,6/11/2015 3:44:45.022,2,583,2,62.58,170.69,171.31,-7.03,9.00
148,NB,6/11/2015 3:44:56.360,5,613,9,61.21,11.24,11.34,-0.65,18.83,4.43,30.23,4.36
149,SB,6/11/2015 3:46:05.351,3,589,3,61.80,359.05,359.36,-0.77,10.71,9.16
150,SB,6/11/2015 3:46:05.616,3,594,4,59.74,0.04,0.26,3.98,29.00,9.87
151,NB,6/11/2015 3:51:22.425,2,583,2,60.63,385.42,386.07,-8.09,8.86
152,NB,6/11/2015 3:51:23.504,2,583,2,63.74,0.98,1.08,-10.17,8.99
153,NB,6/11/2015 3:57:28.111,2,600,5,65.81,364.51,364.61,-1.53,18.19
154,NB,6/11/2015 3:57:28.694,2,581,1,66.49,0.39,0.58,-6.64,4.33
155,NB,6/11/2015 3:57:52.813,6,618,10,62.67,24.08,24.12,-1.09,11.73,5.58,38.22,5.19,5.16
156,SB,6/11/2015 3:59:48.140,5,613,9,53.71,822.09,822.52,0.67,11.28,4.23,32.22,5.99
157,NB,6/11/2015 4:00:26.493,5,613,9,59.50,152.97,153.68,-0.84,19.13,4.54,20.73,4.12
158,NB,6/11/2015 4:00:27.258,2,581,1,59.66,0.21,0.76,-11.08,4.34
159,SB,6/11/2015 4:04:17.651,5,613,9,61.55,268.83,269.51,2.21,17.29,4.14,32.07,3.91
160,NB,6/11/2015 4:04:35.814,2,588,3,82.14,248.51,248.56,-11.85,12.01
161,SB,6/11/2015 4:04:43.051,5,627,11,63.38,24.77,25.40,0.38,15.02,20.88,8.68,22.41
162,NB,6/11/2015 4:05:39.238,2,588,3,73.61,63.32,63.42,-12.58,10.16
163,NB,6/11/2015 4:07:22.244,2,583,2,63.65,102.91,103.01,-12.23,8.76
164,SB,6/11/2015 4:09:09.495,2,583,2,55.72,265.73,266.44,-5.13,8.71
165,NB,6/11/2015 4:09:58.331,5,613,9,57.88,155.99,156.09,0.73,16.66,4.49,36.33,4.28
166,NB,6/11/2015 4:10:04.020,4,612,8,62.58,4.96,5.69,-0.59,20.18,29.18,4.54
167,SB,6/11/2015 4:10:13.641,2,583,2,69.82,64.04,64.15,-2.66,8.35
168,SB,6/11/2015 4:10:21.790,5,616,9,63.20,8.07,8.15,2.26,9.82,8.20,22.66,23.48
169,SB,6/11/2015 4:10:22.289,2,592,4,78.12,0.00,0.50,6.15,28.80
170,SB,6/11/2015 4:12:29.209,8,636,13,59.90,126.67,126.92,0.29,12.00,9.28,4.28,20.47,3.88,19.15,4.15
171,NB,6/11/2015 4:13:07.379,3,601,6,61.21,182.77,183.36,-1.33,17.91,4.69
172,NB,6/11/2015 4:13:19.132,2,583,2,64.76,11.50,11.75,-9.01,8.74
173,NB,6/11/2015 4:15:19.225,3,601,6,62.15,120.00,120.09,-1.63,18.88,5.22
174,NB,6/11/2015 4:16:11.383,2,600,5,61.63,51.89,52.16,-1.73,13.25
175,NB,6/11/2015 4:16:43.480,5,613,9,62.23,31.95,32.10,0.55,14.64,4.55,34.69,4.24
176,SB,6/11/2015 4:16:46.546,5,613,9,58.79,256.50,257.34,-0.85,17.42,4.48,35.62,4.95
177,NB,6/11/2015 4:17:33.559,2,583,2,59.18,49.44,50.08,-8.05,9.09
178,NB,6/11/2015 4:17:52.930,6,618,10,60.55,19.27,19.37,0.00,13.02,4.45,34.94,4.24,4.22
179,NB,6/11/2015 4:19:10.422,5,613,9,60.55,76.81,77.49,-0.31,19.95,4.55,18.68,4.24
180,NB,6/11/2015 4:19:11.175,2,581,1,61.21,0.22,0.75,-1.76,4.25
181,SB,6/11/2015 4:19:33.683,3,605,8,66.49,166.42,167.14,-1.65,13.78,20.97
182,SB,6/11/2015 4:19:38.145,4,608,8,63.83,4.11,4.46,0.48,16.50,4.27,33.04
183,SB,6/11/2015 4:19:46.386,7,633,13,56.71,7.67,8.24,0.00,12.85,20.60,9.49,21.75,9.21,21.54
184,NB,6/11/2015 4:21:06.688,2,583,2,63.47,115.47,115.51,-11.94,8.89
185,NB,6/11/2015 4:21:46.506,2,588,3,58.79,39.72,39.82,-1.10,12.05
186,NB,6/11/2015 4:21:53.415,2,600,5,58.79,6.77,6.91,0.99,13.51
187,NB,6/11/2015 4:22:09.623,6,617,10,57.51,16.05,16.21,0.97,12.88,5.24,4.41,31.03,5.19
188,NB,6/11/2015 4:22:10.378,2,581,1,57.21,0.06,0.76,-3.64,5.04
189,NB,6/11/2015 4:26:05.083,5,613,9,61.21,234.64,234.70,1.31,18.96,4.52,18.81,4.22
190,NB,6/11/2015 4:26:05.818,2,581,1,62.15,0.22,0.74,-16.03,4.34
191,SB,6/11/2015 4:26:52.337,4,610,8,57.73,424.80,425.95,-0.24,16.78,32.97,3.85
192,SB,6/11/2015 4:27:31.386,2,583,2,60.79,38.42,39.05,0.87,8.53
193,SB,6/11/2015 4:28:40.591,7,633,13,59.50,69.11,69.21,0.21,13.02,21.43,9.29,21.71,9.55,22.43
194,NB,6/11/2015 4:30:21.341,3,593,4,63.65,255.47,255.52,-1.37,20.22,4.54
195,NB,6/11/2015 4:31:46.872,2,583,2,59.58,85.27,85.53,-6.87,8.93
196,SB,6/11/2015 4:34:41.687,6,617,10,61.29,359.98,361.10,-1.44,12.48,5.21,4.06,30.24,4.82
197,SB,6/11/2015 4:34:41.973,2,592,4,62.76,0.00,0.29,-0.87,37.12
198,NB,6/11/2015 4:34:49.504,5,613,9,65.52,182.53,182.63,0.59,19.07,4.62,18.87,4.33
