QUALITY COUNTS REPORT
=====================

Type:,Speed Data
Location:, Sears Point Rd (SR 37) E of Noble Rd (VSC + Gap)
Specific Location:, Sears Point Rd (SR 37) E of Noble Rd (VSC + Gap)
City/State:,Sonoma,CA
QCJobNo:,13715702
Date:,Sep 30 2016 - Oct 06 2016
Direction:,EB
Comments:,

'===============================================================================================================================

Date:,Sep 30 2016,
Start Time,1,16,21,26,31,36,41,46,51,56,61,66,71,76,Total,Pace,Number
8:00 PM,3,0,0,0,6,31,44,169,246,183,37,3,0,0,722,51--60,429,
9:00 PM,3,0,0,0,10,25,26,107,254,202,36,2,0,0,665,51--60,455,
10:00 PM,1,0,0,0,0,2,27,87,169,127,60,0,0,0,473,51--60,295,
11:00 PM,2,0,0,0,0,0,3,50,98,89,32,6,1,0,281,51--60,187,
Day Total,598,623,1007,1136,1241,1105,1291,2501,4602,3709,1004,125,10,0,18952,51--60,8310,
Percent,3.2%,3.3%,5.3%,6.0%,6.5%,5.8%,6.8%,13.2%,24.3%,19.6%,5.3%,0.7%,0.1%,0.0%,
ADT,18952

AM Peak,9:00 AM,9:00 AM,9:00 AM,9:00 AM,9:00 AM,9:00 AM,11:00 AM,11:00 AM,8:00 AM,10:00 AM,7:00 AM,4:00 AM,3:00 AM,,10:00 AM,
Volume,24,7,15,15,54,51,93,291,474,382,166,27,3,,1259,

PM Peak,4:00 PM,4:00 PM,3:00 PM,2:00 PM,1:00 PM,1:00 PM,1:00 PM,7:00 PM,12:00 PM,12:00 PM,10:00 PM,11:00 PM,11:00 PM,,1:00 PM,
Volume,157,186,264,247,303,258,191,246,363,282,60,6,1,,1240,


'===============================================================================================================================

Date:,Oct 02 2016,
Start Time,1,16,21,26,31,36,41,46,51,56,61,66,71,76,Total,Pace,Number
,15,20,25,30,35,40,45,50,55,60,65,70,75,999,,Speed,in Pace
12:00 AM,4,0,0,0,0,0,5,42,112,128,70,7,0,0,368,51--60,240,
1:00 AM,1,0,0,0,0,0,1,7,27,59,27,13,1,0,136,56--65,86,
2:00 AM,10,0,0,0,0,0,0,9,20,36,24,5,1,1,106,56--65,59,
3:00 AM,4,0,0,0,0,0,0,3,14,30,26,10,0,0,87,56--65,56,
4:00 AM,12,0,0,0,0,0,1,6,19,39,36,22,2,0,137,56--65,75,
5:00 AM,2,0,0,0,0,0,0,25,83,100,87,24,3,0,324,56--65,186,
6:00 AM,7,0,0,0,0,0,5,31,144,177,98,29,0,0,491,51--60,320,
7:00 AM,20,0,0,0,0,0,0,3,95,210,157,43,3,0,531,56--65,366,
8:00 AM,6,0,0,0,2,5,23,83,134,305,137,22,1,0,718,56--65,441,
9:00 AM,3,0,0,0,0,0,14,93,322,353,111,7,0,0,903,51--60,674,
10:00 AM,13,2,14,8,7,33,65,218,405,285,59,5,0,0,1114,51--60,690,
11:00 AM,5,0,0,6,14,34,97,221,447,335,53,4,0,0,1216,51--60,782,
12:00 PM,4,0,0,0,1,20,58,263,447,317,46,1,0,0,1157,51--60,764,
1:00 PM,9,0,0,0,1,21,73,241,470,319,53,2,0,0,1189,51--60,788,
2:00 PM,111,136,173,247,271,134,60,37,6,0,0,0,0,0,1175,26--35,518,
3:00 PM,166,227,227,216,200,74,17,13,3,0,0,0,0,0,1143,16--25,453,
4:00 PM,14,27,25,34,59,66,64,156,249,292,59,2,2,0,1049,51--60,541,
5:00 PM,3,7,12,19,29,53,67,154,353,291,91,5,1,0,1085,51--60,644,
6:00 PM,8,0,0,22,52,95,132,209,340,206,35,1,0,0,1100,46--55,549,
7:00 PM,9,0,0,4,15,82,115,246,340,128,22,0,0,0,961,46--55,586,
8:00 PM,5,0,0,0,12,27,73,171,307,183,23,2,0,0,803,51--60,490,
9:00 PM,3,0,0,0,0,2,19,119,254,215,70,6,0,0,688,51--60,469,
10:00 PM,3,0,0,0,0,0,14,55,144,162,53,12,0,0,443,51--60,305,
11:00 PM,12,0,0,0,0,0,0,8,36,98,52,3,0,0,209,56--65,149,
Day Total,434,399,451,556,663,646,903,2413,4771,4268,1389,225,14,1,17133,51--60,9039,
Percent,2.5%,2.3%,2.6%,3.2%,3.9%,3.8%,5.3%,14.1%,27.8%,24.9%,8.1%,1.3%,0.1%,0.0%,
ADT,17133

AM Peak,7:00 AM,10:00 AM,10:00 AM,10:00 AM,11:00 AM,11:00 AM,11:00 AM,11:00 AM,11:00 AM,9:00 AM,7:00 AM,7:00 AM,5:00 AM,2:00 AM,11:00 AM,
Volume,20,2,14,8,14,34,97,221,447,353,157,43,3,1,1216,

PM Peak,3:00 PM,3:00 PM,3:00 PM,2:00 PM,2:00 PM,2:00 PM,6:00 PM,12:00 PM,1:00 PM,1:00 PM,5:00 PM,10:00 PM,4:00 PM,,1:00 PM,
Volume,166,227,227,247,271,134,132,263,470,319,91,12,2,,1189,


'===============================================================================================================================

Date:,Oct 03 2016,
