Data File:,'13211532 NB SB 2392N.rdf'
Site Code:,'17I NB SB'
Start Date:,6/11/2015
Start Time:,12:00:00 AM
Sensor Layout:,'51'
Sensor Spacing:,'8.0'
,
,
,

Vehicle,Channel,Date/Time,Axles,Rule,Class,Speed (mph),Gap,Headway,Acceleration,Spacing (ft.)
113,NB,6/11/2015 2:36:17.433,3,582,1,62.93,0.35,0.63,-8.23,5.03,8.58
114,SB,6/11/2015 2:44:27.550,7,633,13,60.14,786.25,786.38,-0.14,13.23,21.82,9.00,22.71,8.98,21.68
115,SB,6/11/2015 2:48:38.122,2,588,3,64.76,249.45,250.57,-6.61,10.61
116,NB,6/11/2015 2:51:31.445,4,609,8,57.14,913.87,914.01,-0.68,12.24,37.49,3.85
117,NB,6/11/2015 2:54:18.839,5,613,9,60.71,166.75,167.39,4.20,12.24,3.99,30.75,4.03
118,SB,6/11/2015 2:59:21.462,2,583,2,63.74,643.23,643.34,-6.55,8.95
119,NB,6/11/2015 3:04:22.455,3,607,8,66.49,603.04,603.62,0.18,20.00,33.01
120,NB,6/11/2015 3:04:22.741,2,592,4,39.47,0.00,0.29,4.99,19.80
121,SB,6/11/2015 3:05:23.356,7,633,13,59.98,361.80,361.89,-0.21,13.33,21.01,9.97,22.87,8.95,22.15
122,SB,6/11/2015 3:05:32.939,5,613,9,62.49,8.46,9.58,-0.15,13.07,4.42,31.42,4.26
123,NB,6/11/2015 3:07:55.760,3,601,6,64.57,212.68,213.02,2.51,17.05,4.39
124,NB,6/11/2015 3:09:33.674,5,613,9,57.36,97.69,97.91,-0.21,17.10,4.01,32.56,3.88
125,SB,6/11/2015 3:09:38.336,2,583,2,58.26,244.82,245.40,-0.00,7.59
126,NB,6/11/2015 3:10:04.276,3,605,8,65.81,29.92,30.60,0.20,12.86,33.30
127,NB,6/11/2015 3:15:25.664,6,620,10,62.85,320.91,321.39,-3.29,18.58,4.55,18.37,23.41,4.07
128,SB,6/11/2015 3:16:38.610,7,633,13,60.06,420.19,420.27,-0.69,14.21,22.96,9.69,21.18,9.72,22.15
129,NB,6/11/2015 3:17:19.865,5,613,9,65.23,113.45,114.20,1.18,13.73,4.24,37.41,7.96
130,NB,6/11/2015 3:19:02.494,6,617,10,61.21,101.98,102.63,-0.66,18.30,4.25,3.83,15.23,4.16
131,NB,6/11/2015 3:19:03.041,2,592,4,55.03,0.04,0.55,-6.66,20.37
132,SB,6/11/2015 3:19:11.238,2,583,2,57.81,151.48,152.63,-2.89,8.69
133,SB,6/11/2015 3:19:26.889,7,633,13,65.14,15.55,15.65,-0.09,13.99,22.57,9.40,21.96,9.48,21.96
