Data File:,'13211531 NB SB 2385N.rdf'
Site Code:,'17H NB SB'
Start Date:,6/11/2015
Start Time:,12:00:00 AM
Sensor Layout:,'51'
Sensor Spacing:,'8.0'
,
,
,

Vehicle,Channel,Date/Time,Axles,Rule,Class,Speed (mph),Gap,Headway,Acceleration,Spacing (ft.)
137,NB,6/11/2015 3:29:19.935,2,588,3,64.48,0.87,1.07,-8.04,10.72
138,NB,6/11/2015 3:29:40.600,3,605,8,61.13,20.55,20.67,0.16,12.18,33.49
139,NB,6/11/2015 3:29:40.781,2,592,4,39.51,0.00,0.18,2.43,26.89
140,NB,6/11/2015 3:31:44.831,3,605,8,54.69,123.59,124.05,-0.30,17.51,36.35
141,NB,6/11/2015 3:31:45.093,2,592,4,35.66,0.00,0.26,3.54,24.29
142,NB,6/11/2015 3:33:15.153,6,632,12,58.11,89.60,90.06,-1.76,18.36,22.41,3.82,19.01,3.86
143,NB,6/11/2015 3:33:15.462,2,592,4,43.21,0.00,0.31,0.79,33.90
144,SB,6/11/2015 3:35:05.157,5,613,9,52.88,409.64,409.90,-1.09,11.47,4.40,36.83,4.10
145,SB,6/11/2015 3:39:35.709,5,613,9,61.46,269.82,270.55,-0.13,18.71,4.42,32.33,4.17
146,NB,6/11/2015 3:40:31.626,6,618,10,60.22,435.63,436.16,1.22,19.51,3.97,28.33,3.95,4.31
147,SB,6/11/2015 3:41:33.073,8,636,13,56.92,116.71,117.36,-0.65,10.67,9.66,4.45,21.91,4.06,18.16,4.25
148,NB,6/11/2015 3:43:31.022,2,583,2,69.49,178.72,179.40,-0.00,8.72
149,NB,6/11/2015 3:43:36.594,5,613,9,61.80,5.49,5.57,2.12,18.29,3.94,29.27,8.01
150,SB,6/11/2015 3:47:26.099,6,632,12,61.72,352.14,353.03,-0.52,10.73,9.23,4.39,29.48,5.04
151,SB,6/11/2015 3:47:26.807,2,581,1,61.46,0.06,0.71,-15.30,5.36
152,NB,6/11/2015 3:49:58.641,2,583,2,58.72,381.39,382.05,-5.31,8.64
153,NB,6/11/2015 3:50:04.845,2,583,2,62.15,6.10,6.20,-3.59,8.70
154,NB,6/11/2015 3:56:11.374,6,617,10,64.67,366.43,366.53,2.63,17.73,4.32,4.29,29.47,4.10
155,NB,6/11/2015 3:56:31.877,5,613,9,61.46,19.88,20.50,1.45,11.46,5.23,37.61,4.84
156,NB,6/11/2015 3:56:32.105,2,592,4,57.36,0.00,0.23,3.98,40.85
157,NB,6/11/2015 3:59:01.128,5,613,9,58.95,148.54,149.02,1.60,18.36,8.03,16.56,3.93
