Data File:,'13211535 SB NB 2401N.rdf'
Site Code:,'17L SB NB'
Start Date:,6/11/2015
Start Time:,12:00:00 AM
Sensor Layout:,'51'
Sensor Spacing:,'8.0'
,
,
,

Vehicle,Channel,Date/Time,Axles,Rule,Class,Speed (mph),Gap,Headway,Acceleration,Spacing (ft.)
116,NB,6/11/2015 3:11:34.978,6,620,10,61.80,311.07,311.55,0.34,18.41,4.68,17.95,24.08,4.33
117,NB,6/11/2015 3:13:37.260,4,608,8,64.76,121.53,122.28,0.16,13.81,4.40,36.09
118,SB,6/11/2015 3:13:40.212,2,583,2,60.71,257.36,258.48,5.95,7.50
119,NB,6/11/2015 3:15:09.058,6,632,12,61.55,91.22,91.80,0.33,18.48,23.43,4.19,19.19,4.34
120,NB,6/11/2015 3:16:01.607,3,601,6,61.13,51.78,52.55,1.49,13.75,6.41
121,NB,6/11/2015 3:16:02.245,2,600,5,61.63,0.41,0.64,-6.96,12.94
122,NB,6/11/2015 3:16:24.197,5,613,9,53.64,21.81,21.95,-0.80,17.69,4.47,36.10,4.17
123,SB,6/11/2015 3:20:32.575,7,633,13,60.71,412.28,412.36,0.07,13.91,22.97,9.62,20.95,9.80,22.25
124,SB,6/11/2015 3:20:33.746,2,600,5,24.74,0.05,1.17,2.54,18.55
125,SB,6/11/2015 3:20:33.805,2,600,5,48.57,0.00,0.06,1.94,17.73
126,SB,6/11/2015 3:22:48.202,2,583,2,63.29,134.15,134.40,-3.81,8.67
127,SB,6/11/2015 3:23:05.600,7,633,13,65.42,17.30,17.40,-0.18,13.84,22.48,9.38,22.12,9.50,21.93
128,NB,6/11/2015 3:24:19.191,6,618,10,61.63,474.20,474.99,0.94,12.38,4.46,29.03,4.21,8.00
129,NB,6/11/2015 3:24:24.009,3,584,2,62.23,4.18,4.82,-3.64,7.67,11.54
130,NB,6/11/2015 3:24:24.892,2,588,3,62.32,0.67,0.88,-7.86,10.87
131,SB,6/11/2015 3:25:20.704,2,592,4,63.02,134.07,135.10,0.41,19.89
132,NB,6/11/2015 3:25:37.627,5,613,9,53.77,72.62,72.73,-0.35,17.74,4.53,32.12,4.14
133,NB,6/11/2015 3:27:37.810,5,613,9,59.34,119.44,120.18,0.91,18.73,4.52,18.48,4.28
134,NB,6/11/2015 3:27:38.558,2,581,1,59.90,0.22,0.75,-9.79,4.27
135,NB,6/11/2015 3:29:57.507,2,588,3,64.95,138.90,138.95,-7.93,12.18
136,SB,6/11/2015 3:33:26.445,3,593,4,63.83,485.53,485.74,0.36,19.99,4.03
137,NB,6/11/2015 3:35:04.179,3,607,8,60.55,306.54,306.67,1.72,19.67,32.34
138,NB,6/11/2015 3:38:18.834,3,605,8,64.76,194.07,194.65,0.34,18.61,34.52
139,NB,6/11/2015 3:38:31.425,2,583,2,63.20,12.03,12.59,-10.05,8.86
140,NB,6/11/2015 3:39:06.665,2,583,2,66.20,35.14,35.24,-8.62,8.68
141,NB,6/11/2015 3:41:04.969,5,613,9,57.73,118.21,118.30,-0.66,14.36,4.55,34.16,4.26
142,SB,6/11/2015 3:41:18.615,5,613,9,54.89,471.91,472.17,0.58,11.31,4.38,37.01,4.16
143,NB,6/11/2015 3:44:41.542,2,583,2,65.61,215.90,216.57,-7.39,8.65
144,SB,6/11/2015 3:44:42.896,2,583,2,66.20,203.58,204.28,-6.54,8.61
145,NB,6/11/2015 3:44:51.319,2,583,2,63.29,9.69,9.78,-0.94,8.82
146,SB,6/11/2015 3:45:01.927,2,600,5,61.13,18.94,19.03,0.40,18.68
147,SB,6/11/2015 3:47:27.123,8,636,13,58.26,144.99,145.20,-1.89,10.66,9.68,4.11,22.42,3.78,18.21,3.99
148,NB,6/11/2015 3:50:53.277,7,622,10,61.29,361.86,361.96,0.59,11.57,5.53,4.47,33.05,5.21,5.06
149,NB,6/11/2015 3:51:05.782,3,601,6,65.23,11.79,12.51,-2.02,17.99,4.49
150,SB,6/11/2015 3:52:53.515,6,632,12,59.58,325.53,326.39,3.65,10.83,9.25,4.47,29.84,5.21
151,NB,6/11/2015 3:53:23.270,5,613,9,58.18,137.25,137.49,1.25,18.42,4.50,20.32,4.13
152,NB,6/11/2015 3:53:24.026,2,581,1,59.58,0.20,0.76,-14.45,4.25
153,NB,6/11/2015 3:57:09.389,2,583,2,63.29,225.31,225.36,-5.67,8.69
154,NB,6/11/2015 3:59:30.639,2,588,3,84.63,141.16,141.25,-26.28,11.58
155,NB,6/11/2015 4:00:03.649,2,583,2,75.61,32.92,33.01,-20.76,9.87
156,NB,6/11/2015 4:02:55.639,5,613,9,59.98,171.90,171.99,-0.81,16.35,4.45,35.48,4.27
157,NB,6/11/2015 4:03:30.374,4,611,8,66.59,34.05,34.74,0.40,19.82,4.51,24.11
158,NB,6/11/2015 4:06:15.053,3,601,6,60.55,164.18,164.68,-1.63,17.46,4.68
159,NB,6/11/2015 4:06:30.307,2,583,2,56.63,15.01,15.25,-9.45,8.60
160,NB,6/11/2015 4:07:58.559,5,613,9,63.65,88.15,88.25,-2.53,18.64,4.69,18.47,4.24
161,NB,6/11/2015 4:07:59.259,2,581,1,64.29,0.21,0.70,-16.42,4.18
162,NB,6/11/2015 4:08:32.184,3,601,6,61.55,32.88,32.93,-2.23,18.58,5.21
163,NB,6/11/2015 4:09:21.148,2,600,5,61.13,48.70,48.96,-3.98,13.00
164,NB,6/11/2015 4:10:40.122,2,583,2,60.55,78.83,78.97,-8.74,8.97
165,NB,6/11/2015 4:10:52.901,6,618,10,57.29,12.68,12.78,-1.21,12.80,4.39,34.34,4.21,4.10
