Data File:,'13211516 EB 1 2383N.rdf'
Site Code:,'13211516 EB1'
Start Date:,5/28/2015
Start Time:,12:00:00 AM
Sensor Layout:,'52'
Sensor Spacing:,'6.0'
'LOCATION':,'ZONE 11E'
,
,

Vehicle,Channel,Date/Time,Axles,Rule,Class,Speed (mph),Gap,Headway,Acceleration,Spacing (ft.)
146,EB1,5/28/2015 6:55:31.447,3,605,8,24.04,0.00,0.20,0.34,19.38,24.64
147,EB1,5/28/2015 6:56:00.020,2,583,2,60.38,27.33,28.57,1.00,9.68
148,EB1,5/28/2015 6:57:47.864,2,583,2,65.20,107.74,107.84,0.00,8.52
149,EB1,5/28/2015 6:57:56.294,2,583,2,64.57,8.34,8.43,1.39,8.51
150,EB1,5/28/2015 6:57:57.645,2,583,2,65.84,1.26,1.35,-4.13,8.99
151,EB1,5/28/2015 6:58:11.735,2,588,3,61.49,14.00,14.09,4.70,10.98
152,EB1,5/28/2015 7:00:32.986,4,590,3,45.47,141.13,141.25,0.61,12.11,19.12,2.74
153,EB1,5/28/2015 7:01:31.335,2,600,5,56.32,57.84,58.35,0.00,12.97
154,EB1,5/28/2015 7:01:48.524,2,583,2,58.90,17.03,17.19,-7.71,9.09
155,EB1,5/28/2015 7:02:49.267,2,583,2,60.49,60.64,60.74,2.27,8.58
156,EB1,5/28/2015 7:03:16.939,2,588,3,59.95,27.57,27.67,3.70,10.30
157,EB1,5/28/2015 7:03:40.191,2,583,2,58.49,23.14,23.25,1.05,8.32
158,EB1,5/28/2015 7:03:57.568,3,601,6,63.83,17.28,17.38,-0.00,9.22,3.75
159,EB1,5/28/2015 7:04:08.354,2,583,2,59.95,10.65,10.79,1.08,8.75
160,EB1,5/28/2015 7:04:15.742,2,583,2,70.70,7.29,7.39,-6.76,9.04
161,EB1,5/28/2015 7:05:19.346,4,608,8,45.41,63.52,63.60,0.47,15.59,4.29,33.57
162,EB1,5/28/2015 7:05:24.591,5,627,11,50.62,4.45,5.24,-0.68,14.12,22.05,11.76,26.01
163,EB1,5/28/2015 7:06:29.237,3,589,3,49.28,63.65,64.65,1.29,11.76,16.98
164,EB1,5/28/2015 7:08:01.588,2,588,3,57.09,91.95,92.35,1.40,11.68
165,EB1,5/28/2015 7:08:14.284,2,588,3,55.67,12.56,12.70,3.26,11.71
166,EB1,5/28/2015 7:10:39.416,2,600,5,68.67,144.99,145.13,0.99,14.36
167,EB1,5/28/2015 7:10:43.778,2,583,2,61.72,4.22,4.36,1.18,8.72
168,EB1,5/28/2015 7:10:47.727,2,592,4,28.07,3.85,3.95,-1.96,24.47
169,EB1,5/28/2015 7:10:47.796,2,592,4,22.30,0.00,0.07,5.23,19.98
170,EB1,5/28/2015 7:11:05.152,2,600,5,67.57,16.77,17.36,-2.95,13.62
171,EB1,5/28/2015 7:11:48.354,2,583,2,62.06,43.06,43.20,-1.28,8.18
172,EB1,5/28/2015 7:12:20.397,2,583,2,60.93,31.95,32.04,1.09,9.10
173,EB1,5/28/2015 7:13:25.034,3,601,6,64.32,64.53,64.64,-0.00,9.42,3.83
174,EB1,5/28/2015 7:14:44.872,3,601,6,57.98,79.70,79.84,3.02,15.67,4.51
175,EB1,5/28/2015 7:14:50.938,2,583,2,59.42,5.83,6.07,-10.38,8.62
176,EB1,5/28/2015 7:15:43.927,2,600,5,60.38,52.89,52.99,0.72,13.34
177,EB1,5/28/2015 7:15:53.755,2,583,2,63.47,9.68,9.83,-1.32,8.43
178,EB1,5/28/2015 7:16:06.128,2,583,2,69.67,12.28,12.37,-10.65,9.52
179,EB1,5/28/2015 7:16:51.444,2,583,2,59.42,45.22,45.32,3.06,9.06
180,EB1,5/28/2015 7:17:02.333,2,588,3,57.09,10.79,10.89,-0.72,11.30
181,EB1,5/28/2015 7:17:35.155,2,592,4,49.43,32.69,32.82,2.32,23.25
182,EB1,5/28/2015 7:17:44.130,2,592,4,49.87,8.66,8.98,0.00,23.07
183,EB1,5/28/2015 7:17:46.868,2,583,2,49.80,2.42,2.74,0.00,9.62
184,EB1,5/28/2015 7:17:47.947,2,588,3,51.16,0.95,1.08,-2.94,11.79
185,EB1,5/28/2015 7:17:48.956,2,583,2,51.16,0.85,1.01,0.61,9.59
186,EB1,5/28/2015 7:17:50.522,2,583,2,51.64,1.44,1.57,-3.34,8.93
187,EB1,5/28/2015 7:17:52.247,2,583,2,56.23,1.61,1.73,0.00,8.97
188,EB1,5/28/2015 7:17:56.954,2,600,5,66.76,4.60,4.71,-1.92,13.51
189,EB1,5/28/2015 7:18:40.434,2,583,2,59.42,43.34,43.48,3.92,9.47
190,EB1,5/28/2015 7:20:06.767,2,583,2,61.83,86.22,86.33,0.00,8.52
191,EB1,5/28/2015 7:20:12.377,2,592,4,45.66,5.52,5.61,-0.18,22.94
192,EB1,5/28/2015 7:20:21.770,2,588,3,62.41,9.05,9.39,-6.30,9.96
193,EB1,5/28/2015 7:20:56.126,3,605,8,34.13,34.25,34.36,1.46,15.10,18.51
194,EB1,5/28/2015 7:20:56.372,2,600,5,31.62,0.00,0.25,1.42,16.92
195,EB1,5/28/2015 7:21:32.591,2,588,3,73.49,35.86,36.22,2.88,12.16
