Data File:,'13211516 WB EB 2 2405N.rdf'
Site Code:,'13211516 WB EB2'
Start Date:,5/28/2015
Start Time:,12:00:00 AM
Sensor Layout:,'51'
Sensor Spacing:,'6.0'
'LOCATION':,'ZONE 11E'
,
,

Vehicle,Channel,Date/Time,Axles,Rule,Class,Speed (mph),Gap,Headway,Acceleration,Spacing (ft.)
243,EB2,5/28/2015 7:08:00.350,2,583,2,69.53,2.18,2.27,-13.80,8.32
244,WB,5/28/2015 7:08:19.725,2,600,5,59.74,43.81,44.02,1.31,14.30
245,WB,5/28/2015 7:08:20.780,2,588,3,61.04,0.89,1.05,2.50,12.05
246,WB,5/28/2015 7:08:24.288,4,610,8,61.27,3.37,3.51,-0.69,16.42,20.85,5.68
247,WB,5/28/2015 7:09:01.064,5,613,9,57.29,36.29,36.78,-0.15,18.37,4.39,30.29,3.91
248,WB,5/28/2015 7:09:04.346,2,588,3,58.08,2.61,3.28,1.71,10.05
249,WB,5/28/2015 7:10:02.449,2,583,2,66.76,57.98,58.10,-15.33,8.25
250,WB,5/28/2015 7:10:15.022,4,610,8,59.95,12.49,12.57,-3.14,14.51,14.99,5.70
251,EB2,5/28/2015 7:10:37.630,2,583,2,79.23,157.20,157.28,-21.48,8.84
252,EB2,5/28/2015 7:10:41.610,2,583,2,61.38,3.90,3.98,-8.01,8.68
253,WB,5/28/2015 7:10:57.162,2,583,2,61.49,41.74,42.14,-4.79,8.41
254,WB,5/28/2015 7:11:30.087,2,588,3,59.00,32.83,32.93,1.55,11.68
255,WB,5/28/2015 7:11:33.037,2,583,2,60.93,2.82,2.95,-12.86,8.95
256,WB,5/28/2015 7:12:11.359,2,583,2,63.35,38.22,38.32,-4.64,9.49
257,WB,5/28/2015 7:12:16.633,2,583,2,63.96,5.17,5.27,-14.51,7.67
258,WB,5/28/2015 7:12:49.367,3,605,8,63.59,32.65,32.73,-1.06,14.61,16.92
259,WB,5/28/2015 7:13:10.038,2,583,2,63.47,20.33,20.67,-15.43,9.09
260,WB,5/28/2015 7:13:42.126,2,588,3,64.70,31.99,32.09,-3.23,10.91
261,WB,5/28/2015 7:13:44.979,2,583,2,63.35,2.74,2.85,-5.63,9.74
262,WB,5/28/2015 7:14:08.745,3,601,6,60.82,23.66,23.77,-0.47,16.67,4.43
263,WB,5/28/2015 7:14:10.674,2,588,3,61.60,1.69,1.93,1.76,11.69
264,WB,5/28/2015 7:14:12.451,2,588,3,59.53,1.65,1.78,1.65,11.22
265,EB2,5/28/2015 7:14:45.108,2,600,5,76.51,243.40,243.50,-1.36,14.35
266,WB,5/28/2015 7:15:48.264,2,588,3,62.64,95.68,95.81,-3.05,10.50
267,WB,5/28/2015 7:15:52.459,2,583,2,59.42,4.08,4.19,-11.51,9.27
268,WB,5/28/2015 7:16:04.511,2,583,2,61.83,11.95,12.05,-13.15,8.40
269,WB,5/28/2015 7:16:15.754,2,583,2,63.35,11.15,11.24,-10.63,9.18
270,EB2,5/28/2015 7:17:54.782,2,600,5,66.63,189.55,189.67,-0.95,13.51
271,WB,5/28/2015 7:18:06.348,2,600,5,57.78,110.49,110.59,0.63,13.42
272,WB,5/28/2015 7:18:09.521,6,618,10,54.94,3.01,3.17,0.43,20.04,5.01,35.22,4.90,5.01
273,WB,5/28/2015 7:18:12.001,2,588,3,54.49,1.63,2.48,4.91,11.75
274,WB,5/28/2015 7:18:37.478,2,583,2,65.97,25.33,25.48,-10.04,8.58
275,WB,5/28/2015 7:18:45.317,2,583,2,61.27,7.75,7.84,-12.31,8.73
276,WB,5/28/2015 7:18:46.154,2,583,2,61.83,0.74,0.84,-4.79,8.54
277,WB,5/28/2015 7:19:01.928,5,613,9,52.78,15.68,15.77,0.21,18.54,4.05,34.31,3.89
