Data File:,'13211526 NB SB2 2391N.rdf'
Site Code:,'17C NB SB2'
Start Date:,6/11/2015
Start Time:,12:00:00 AM
Sensor Layout:,'51'
Sensor Spacing:,'6.0'
,
,
,

Vehicle,Channel,Date/Time,Axles,Rule,Class,Speed (mph),Gap,Headway,Acceleration,Spacing (ft.)
4650,SB2,6/12/2015 9:47:20.174,2,600,5,49.58,1.52,1.80,-0.41,12.98
4651,SB2,6/12/2015 9:47:22.520,3,584,2,51.48,2.17,2.35,-2.23,6.94,8.87
4652,NB,6/12/2015 9:47:26.929,2,583,2,49.14,7.15,7.24,-6.93,8.76
4653,SB2,6/12/2015 9:48:04.471,2,583,2,52.61,41.74,41.95,-5.14,7.34
4654,NB,6/12/2015 9:48:05.736,2,583,2,49.87,38.69,38.81,0.00,6.43
4655,SB2,6/12/2015 9:48:06.476,2,583,2,51.96,1.91,2.01,-3.63,6.70
4656,NB,6/12/2015 9:48:07.499,2,588,3,48.08,1.68,1.76,3.39,11.67
4657,NB,6/12/2015 9:49:44.487,2,583,2,54.67,96.82,96.99,-5.81,7.28
4658,NB,6/12/2015 9:49:55.339,3,605,8,43.41,10.76,10.85,-0.07,13.69,36.71
4659,NB,6/12/2015 9:49:55.601,3,593,4,43.30,0.00,0.26,4.13,26.19,3.87
4660,SB2,6/12/2015 9:50:10.258,2,583,2,55.85,123.69,123.78,-3.46,6.56
4661,SB2,6/12/2015 9:50:15.067,2,583,2,49.58,4.73,4.81,-4.69,8.94
4662,NB,6/12/2015 9:50:21.475,2,583,2,49.07,25.40,25.87,-6.80,6.71
4663,SB2,6/12/2015 9:50:23.385,2,583,2,62.52,8.19,8.32,-7.98,6.61
4664,NB,6/12/2015 9:50:24.386,2,583,2,46.55,2.82,2.91,-4.46,6.83
4665,NB,6/12/2015 9:50:29.782,2,583,2,54.76,5.30,5.40,-1.10,6.49
4666,NB,6/12/2015 9:50:34.495,2,583,2,48.64,4.63,4.71,-5.85,7.59
4667,NB,6/12/2015 9:50:41.137,2,600,5,17.16,6.54,6.64,-2.76,15.80
4668,NB,6/12/2015 9:50:41.287,3,589,3,29.84,0.00,0.15,1.00,10.85,19.14
4669,NB,6/12/2015 9:50:50.905,2,583,2,45.35,8.94,9.62,-4.28,6.57
4670,SB2,6/12/2015 9:51:10.229,2,583,2,52.12,46.77,46.84,-7.26,7.52
4671,SB2,6/12/2015 9:51:11.216,2,583,2,53.71,0.89,0.99,-6.82,6.84
4672,SB2,6/12/2015 9:51:11.915,2,583,2,55.21,0.61,0.70,-7.14,8.09
4673,SB2,6/12/2015 9:51:12.816,2,583,2,56.42,0.80,0.90,-3.41,6.86
4674,SB2,6/12/2015 9:51:13.922,2,583,2,54.49,1.02,1.11,-6.95,7.01
4675,NB,6/12/2015 9:51:32.992,2,583,2,63.83,41.99,42.09,-16.65,6.65
4676,NB,6/12/2015 9:51:41.376,2,583,2,48.71,8.31,8.38,0.00,6.37
4677,NB,6/12/2015 9:51:43.302,2,583,2,49.94,1.84,1.93,-8.94,7.70
4678,NB,6/12/2015 9:51:50.792,2,583,2,48.15,7.39,7.49,-3.24,7.46
4679,NB,6/12/2015 9:51:55.343,2,588,3,52.69,4.45,4.55,0.00,10.07
4680,NB,6/12/2015 9:51:59.034,2,583,2,51.64,3.56,3.69,-9.72,6.65
4681,NB,6/12/2015 9:52:25.785,2,600,5,29.17,26.66,26.75,2.84,16.98
4682,NB,6/12/2015 9:52:36.531,2,583,2,48.78,10.35,10.75,-6.78,6.62
4683,NB,6/12/2015 9:52:44.182,2,583,2,44.27,7.56,7.65,-0.40,9.48
4684,NB,6/12/2015 9:52:44.597,2,583,2,44.56,0.27,0.41,-3.85,6.95
4685,NB,6/12/2015 9:52:44.965,3,584,2,44.51,0.26,0.37,-0.63,7.23,16.89
4686,SB2,6/12/2015 9:52:52.196,2,583,2,51.01,98.19,98.27,-3.79,9.06
4687,SB2,6/12/2015 9:52:54.360,2,583,2,50.62,2.04,2.16,-5.76,6.79
4688,SB2,6/12/2015 9:52:55.965,3,584,2,50.85,1.51,1.61,-0.58,8.02,11.77
4689,NB,6/12/2015 9:52:58.724,2,583,2,50.24,13.39,13.76,-2.31,7.18
4690,NB,6/12/2015 9:54:11.725,2,583,2,50.09,72.90,73.00,-4.15,6.56
4691,NB,6/12/2015 9:54:17.700,2,583,2,44.27,5.89,5.98,-2.86,6.58
4692,SB2,6/12/2015 9:55:10.838,2,583,2,49.87,134.61,134.87,-5.07,8.41
4693,NB,6/12/2015 9:55:22.795,2,583,2,55.03,64.99,65.09,-6.44,6.70
4694,NB,6/12/2015 9:55:33.995,2,583,2,52.45,11.12,11.20,-3.84,6.51
4695,NB,6/12/2015 9:55:36.616,2,583,2,48.71,2.54,2.62,-3.31,7.55
4696,NB,6/12/2015 9:55:41.418,2,583,2,45.66,4.70,4.80,-4.32,6.66
4697,NB,6/12/2015 9:56:32.945,2,583,2,50.02,51.43,51.53,-3.21,6.76
4698,NB,6/12/2015 9:56:35.077,2,583,2,49.14,2.04,2.13,1.09,9.58
4699,NB,6/12/2015 9:56:57.741,2,583,2,46.68,22.53,22.66,-4.18,8.39
4700,NB,6/12/2015 9:56:59.338,2,583,2,43.13,1.47,1.60,-2.87,7.25
4701,NB,6/12/2015 9:57:03.310,2,583,2,48.01,3.86,3.97,-5.04,6.63
4702,NB,6/12/2015 9:57:35.166,2,583,2,48.78,31.76,31.86,-7.97,7.45
4703,NB,6/12/2015 9:57:43.115,2,583,2,44.21,7.85,7.95,-3.88,8.61
4704,NB,6/12/2015 9:58:19.239,2,600,5,29.74,35.99,36.12,2.54,18.13
4705,NB,6/12/2015 9:58:38.606,2,583,2,56.90,18.96,19.37,-11.14,9.10
4706,NB,6/12/2015 9:58:51.051,3,589,3,44.15,12.34,12.45,0.34,10.64,11.39
4707,NB,6/12/2015 9:59:16.809,2,583,2,45.91,25.42,25.76,-0.43,9.75
4708,NB,6/12/2015 9:59:20.133,2,583,2,46.16,3.18,3.32,-3.87,6.59
4709,NB,6/12/2015 9:59:41.011,2,588,3,47.13,20.78,20.88,0.00,10.11
4710,NB,6/12/2015 9:59:46.016,2,583,2,57.09,4.86,5.01,-6.47,7.43
4711,NB,6/12/2015 10:00:05.432,2,583,2,51.56,19.33,19.42,-8.04,6.58
4712,NB,6/12/2015 10:00:11.585,2,583,2,46.16,6.07,6.15,-7.10,6.52
4713,NB,6/12/2015 10:00:15.857,2,583,2,47.81,4.18,4.27,-5.03,6.55
4714,NB,6/12/2015 10:00:35.584,2,583,2,61.15,19.63,19.73,-8.39,7.05
4715,NB,6/12/2015 10:00:46.874,3,584,2,47.47,11.21,11.29,-0.00,8.33,13.62
4716,NB,6/12/2015 10:01:03.486,2,583,2,48.43,16.30,16.61,-3.89,8.81
4717,NB,6/12/2015 10:01:39.508,2,583,2,46.42,35.90,36.02,0.45,9.68
4718,NB,6/12/2015 10:02:29.668,2,583,2,52.36,50.02,50.16,-7.23,6.83
4719,NB,6/12/2015 10:02:33.010,2,588,3,42.05,3.25,3.34,0.00,11.63
4720,NB,6/12/2015 10:02:37.713,3,589,3,45.47,4.51,4.70,0.75,10.81,16.79
4721,NB,6/12/2015 10:02:46.961,2,583,2,52.86,8.83,9.25,-3.93,6.52
4722,NB,6/12/2015 10:03:00.057,2,583,2,50.47,13.01,13.10,-3.44,6.48
4723,NB,6/12/2015 10:03:10.766,2,583,2,48.92,10.62,10.71,1.18,8.70
4724,NB,6/12/2015 10:03:24.282,2,588,3,48.85,13.39,13.52,-0.97,10.46
4725,SB2,6/12/2015 10:03:28.838,2,583,2,55.58,497.89,498.00,-9.03,6.52
4726,SB2,6/12/2015 10:03:29.522,2,583,2,56.51,0.60,0.68,-9.78,7.10
4727,SB2,6/12/2015 10:03:30.645,2,583,2,55.03,1.04,1.12,-7.77,6.46
4728,NB,6/12/2015 10:03:32.022,2,583,2,46.29,7.59,7.74,-1.34,6.46
4729,SB2,6/12/2015 10:03:32.633,2,583,2,51.32,1.91,1.99,-10.55,6.55
4730,NB,6/12/2015 10:03:55.934,3,585,2,48.50,23.82,23.91,-2.76,9.10,12.08
4731,NB,6/12/2015 10:04:24.854,2,583,2,48.43,28.62,28.92,-4.22,6.98
4732,NB,6/12/2015 10:04:29.032,2,583,2,47.81,4.08,4.18,-1.00,9.48
4733,SB2,6/12/2015 10:05:24.848,2,583,2,55.21,112.13,112.22,-8.90,6.49
4734,NB,6/12/2015 10:05:46.825,2,583,2,53.03,77.66,77.79,-4.69,6.87
4735,NB,6/12/2015 10:05:49.610,2,583,2,53.79,2.70,2.79,-3.13,6.49
4736,NB,6/12/2015 10:05:51.821,2,583,2,48.01,2.13,2.21,0.00,6.43
4737,NB,6/12/2015 10:05:52.866,2,583,2,47.94,0.95,1.04,-12.43,7.79
4738,NB,6/12/2015 10:05:55.764,2,583,2,46.68,2.79,2.90,-2.75,6.42
4739,NB,6/12/2015 10:05:58.301,2,583,2,50.17,2.44,2.54,-4.77,9.11
4740,NB,6/12/2015 10:06:02.791,2,583,2,58.69,4.37,4.49,-1.38,6.41
4741,NB,6/12/2015 10:06:05.522,2,583,2,52.53,2.66,2.73,-2.85,6.64
4742,NB,6/12/2015 10:06:07.221,3,584,2,38.88,1.61,1.70,1.03,8.97,11.36
4743,NB,6/12/2015 10:06:08.821,2,583,2,39.90,1.24,1.60,-1.25,6.64
4744,SB2,6/12/2015 10:07:46.928,2,583,2,57.58,142.00,142.08,-7.20,6.86
4745,NB,6/12/2015 10:07:49.666,2,600,5,11.76,100.73,100.85,3.51,12.59
4746,SB2,6/12/2015 10:07:49.767,3,605,8,49.50,2.76,2.84,-3.59,13.32,36.60
4747,NB,6/12/2015 10:07:49.913,2,600,5,26.14,0.00,0.25,-1.84,19.32
4748,NB,6/12/2015 10:08:15.705,2,583,2,47.81,25.28,25.79,-7.06,7.93
4749,NB,6/12/2015 10:08:57.636,2,583,2,51.88,41.82,41.93,-6.39,6.58
4750,NB,6/12/2015 10:09:03.243,2,583,2,50.02,5.52,5.61,-3.36,8.07
4751,NB,6/12/2015 10:09:13.298,2,600,5,42.75,9.95,10.06,-0.26,12.90
4752,NB,6/12/2015 10:09:15.287,2,583,2,45.29,1.78,1.99,0.00,6.51
4753,SB2,6/12/2015 10:09:16.537,2,583,2,50.85,86.08,86.77,-3.31,8.60
4754,SB2,6/12/2015 10:09:17.487,2,583,2,52.28,0.83,0.95,-7.21,6.81
4755,SB2,6/12/2015 10:09:18.356,2,583,2,53.88,0.78,0.87,3.15,6.57
4756,SB2,6/12/2015 10:09:19.148,2,588,3,55.30,0.71,0.79,-1.46,10.06
4757,SB2,6/12/2015 10:09:21.551,2,583,2,52.94,2.28,2.40,-4.65,6.90
4758,NB,6/12/2015 10:09:55.517,2,583,2,56.71,40.13,40.23,-3.18,7.48
4759,NB,6/12/2015 10:10:11.958,3,585,2,43.13,16.35,16.44,-0.67,9.69,16.19
4760,NB,6/12/2015 10:10:39.200,2,583,2,49.94,26.83,27.24,-8.17,6.52
4761,SB2,6/12/2015 10:10:45.883,2,583,2,56.23,84.24,84.33,-7.66,8.94
4762,NB,6/12/2015 10:11:17.752,2,583,2,48.43,38.46,38.55,-6.64,6.61
4763,SB2,6/12/2015 10:11:20.205,2,583,2,54.32,34.21,34.32,-6.27,6.61
4764,SB2,6/12/2015 10:11:23.983,2,583,2,56.80,3.70,3.78,-9.33,7.56
4765,NB,6/12/2015 10:11:26.904,2,583,2,50.93,9.06,9.15,-10.60,7.40
4766,NB,6/12/2015 10:11:29.186,2,583,2,52.53,2.18,2.28,-4.82,6.50
4767,NB,6/12/2015 10:11:35.735,3,584,2,44.33,6.47,6.55,0.00,8.44,16.87
4768,NB,6/12/2015 10:12:15.985,2,583,2,44.33,39.86,40.25,-2.83,6.66
4769,SB2,6/12/2015 10:12:38.230,2,583,2,51.80,74.16,74.25,-7.61,7.81
4770,NB,6/12/2015 10:12:45.544,2,583,2,54.05,29.46,29.56,-1.09,6.31
4771,NB,6/12/2015 10:13:04.711,2,600,5,41.42,19.09,19.17,-0.24,13.05
4772,NB,6/12/2015 10:13:16.306,2,583,2,54.23,11.38,11.59,1.08,6.45
4773,NB,6/12/2015 10:13:18.354,2,583,2,52.20,1.97,2.05,-5.55,6.64
4774,NB,6/12/2015 10:13:36.171,2,583,2,46.68,17.73,17.82,-4.40,6.97
4775,NB,6/12/2015 10:13:38.899,2,583,2,48.08,2.63,2.73,-3.70,6.50
4776,NB,6/12/2015 10:13:40.264,2,583,2,46.87,1.27,1.36,-6.09,6.53
4777,NB,6/12/2015 10:13:42.033,2,583,2,47.54,1.67,1.77,-2.75,6.78
4778,NB,6/12/2015 10:14:16.194,2,583,2,49.21,34.06,34.16,-3.10,6.67
4779,NB,6/12/2015 10:14:18.848,2,583,2,49.50,2.56,2.65,-4.25,7.39
4780,NB,6/12/2015 10:14:33.386,2,583,2,37.03,14.44,14.54,-2.86,6.88
4781,NB,6/12/2015 10:14:34.275,2,581,1,47.60,0.76,0.89,-3.12,6.00
4782,NB,6/12/2015 10:15:01.184,2,583,2,51.01,26.82,26.91,0.94,6.18
4783,NB,6/12/2015 10:15:11.017,2,583,2,56.32,9.75,9.83,-4.74,6.53
4784,NB,6/12/2015 10:15:12.925,2,583,2,55.67,1.83,1.91,-8.87,6.67
4785,NB,6/12/2015 10:15:18.735,2,581,1,51.24,5.73,5.81,5.36,5.56
4786,NB,6/12/2015 10:15:23.363,2,583,2,54.85,4.55,4.63,-5.76,7.41
4787,NB,6/12/2015 10:15:24.144,2,583,2,52.53,0.69,0.78,1.95,6.54
4788,NB,6/12/2015 10:15:25.361,2,583,2,48.50,1.13,1.22,-6.51,6.77
4789,NB,6/12/2015 10:15:32.014,3,605,8,41.73,6.56,6.65,0.40,14.68,17.49
4790,NB,6/12/2015 10:15:53.821,2,583,2,54.76,21.28,21.81,-7.45,6.63
4791,NB,6/12/2015 10:16:09.607,3,584,2,42.10,15.70,15.79,-0.15,8.72,13.36
4792,NB,6/12/2015 10:16:28.765,2,583,2,47.20,18.80,19.16,-6.97,7.10
4793,NB,6/12/2015 10:16:30.537,2,583,2,54.94,1.67,1.77,-8.23,6.92
4794,SB2,6/12/2015 10:16:40.698,2,583,2,61.38,242.36,242.47,-8.87,6.73
4795,SB2,6/12/2015 10:16:42.346,2,583,2,59.31,1.57,1.65,-9.28,6.76
4796,SB2,6/12/2015 10:16:43.306,2,583,2,56.90,0.88,0.96,-7.55,7.35
4797,NB,6/12/2015 10:16:51.145,2,583,2,45.91,20.52,20.61,-7.07,6.44
4798,NB,6/12/2015 10:16:53.999,2,583,2,50.09,2.76,2.85,-6.49,6.66
4799,SB2,6/12/2015 10:16:57.850,2,583,2,54.05,14.46,14.54,-5.97,6.85
4800,NB,6/12/2015 10:17:00.951,2,583,2,48.01,6.86,6.95,-5.60,6.80
4801,NB,6/12/2015 10:17:02.511,2,583,2,46.74,1.46,1.56,-2.69,8.23
4802,NB,6/12/2015 10:17:19.876,2,583,2,49.58,17.24,17.36,-4.83,8.68
4803,NB,6/12/2015 10:17:23.402,2,583,2,50.78,3.41,3.53,-5.95,6.63
4804,NB,6/12/2015 10:17:31.166,3,589,3,46.35,7.67,7.76,-1.04,10.09,14.74
4805,NB,6/12/2015 10:17:54.968,3,605,8,47.88,23.43,23.80,1.11,13.82,35.04
4806,NB,6/12/2015 10:17:55.208,2,592,4,47.27,0.00,0.24,3.20,23.88
4807,NB,6/12/2015 10:18:27.182,3,605,8,44.98,31.63,31.97,-1.57,15.40,33.83
4808,NB,6/12/2015 10:18:27.463,2,592,4,45.04,0.00,0.28,-0.51,23.38
4809,NB,6/12/2015 10:18:53.669,2,583,2,51.72,25.85,26.21,1.90,6.42
4810,NB,6/12/2015 10:19:06.270,2,583,2,49.07,12.52,12.60,-6.16,6.59
4811,SB2,6/12/2015 10:19:11.081,2,583,2,52.53,133.14,133.23,-7.09,7.89
4812,NB,6/12/2015 10:19:15.193,2,583,2,55.39,8.83,8.92,-7.57,6.76
4813,NB,6/12/2015 10:19:16.716,2,583,2,55.48,1.44,1.52,-1.14,6.53
4814,NB,6/12/2015 10:19:20.292,2,583,2,55.85,3.50,3.58,-7.39,7.10
4815,NB,6/12/2015 10:20:05.505,2,583,2,55.03,45.13,45.21,-4.81,8.96
4816,NB,6/12/2015 10:20:14.649,3,584,2,46.81,9.03,9.14,0.25,8.54,9.27
4817,NB,6/12/2015 10:20:40.762,2,588,3,54.23,25.85,26.11,-1.22,11.38
4818,NB,6/12/2015 10:20:43.003,2,583,2,53.19,2.10,2.24,-6.02,8.58
4819,NB,6/12/2015 10:20:45.992,2,583,2,54.94,2.88,2.99,-5.28,6.79
4820,NB,6/12/2015 10:21:00.113,3,605,8,43.92,14.04,14.12,0.84,13.22,31.73
4821,NB,6/12/2015 10:21:00.366,2,592,4,44.10,0.00,0.25,0.84,22.59
4822,NB,6/12/2015 10:21:28.974,2,583,2,50.55,28.26,28.61,-0.89,6.37
4823,NB,6/12/2015 10:21:57.703,2,583,2,50.47,28.64,28.73,-5.58,6.94
4824,SB2,6/12/2015 10:22:05.005,2,583,2,53.36,173.82,173.92,-9.48,8.19
4825,NB,6/12/2015 10:22:06.517,2,583,2,45.10,8.72,8.81,-2.34,6.80
4826,NB,6/12/2015 10:22:15.866,2,583,2,52.12,9.25,9.35,-9.16,6.61
4827,NB,6/12/2015 10:22:18.949,2,583,2,50.09,3.00,3.08,-5.67,6.69
4828,SB2,6/12/2015 10:22:19.864,2,583,2,56.80,14.75,14.86,-3.61,8.80
4829,NB,6/12/2015 10:22:22.547,2,583,2,46.74,3.51,3.60,-2.00,6.66
4830,NB,6/12/2015 10:22:38.457,2,583,2,49.80,15.81,15.91,-5.74,6.49
4831,NB,6/12/2015 10:22:54.882,2,583,2,43.92,16.34,16.43,-4.98,8.01
4832,NB,6/12/2015 10:23:06.639,2,583,2,48.08,11.63,11.76,-4.07,7.08
4833,NB,6/12/2015 10:23:10.255,2,583,2,54.85,3.52,3.62,-8.68,6.53
4834,NB,6/12/2015 10:24:04.600,2,583,2,49.80,54.26,54.34,-4.34,8.58
4835,SB2,6/12/2015 10:24:32.681,3,584,2,46.87,132.71,132.82,-0.00,8.65,12.31
4836,SB2,6/12/2015 10:24:52.364,2,583,2,51.40,19.38,19.68,-2.91,8.10
4837,SB2,6/12/2015 10:24:55.900,2,583,2,49.65,3.43,3.54,-1.84,8.69
4838,SB2,6/12/2015 10:24:57.433,2,583,2,47.20,1.41,1.53,2.19,6.35
4839,SB2,6/12/2015 10:24:58.597,2,583,2,46.74,1.07,1.16,-4.41,6.98
4840,SB2,6/12/2015 10:25:02.703,2,588,3,51.09,4.00,4.11,0.53,11.00
4841,SB2,6/12/2015 10:25:05.441,2,583,2,52.69,2.59,2.74,-2.94,6.48
4842,NB,6/12/2015 10:25:06.766,2,583,2,46.87,62.05,62.17,-4.47,6.95
4843,NB,6/12/2015 10:25:08.642,2,588,3,48.71,1.77,1.88,1.51,10.09
4844,NB,6/12/2015 10:25:43.766,3,605,8,44.56,34.98,35.12,-0.87,13.98,34.21
4845,NB,6/12/2015 10:25:44.029,3,593,4,44.33,0.00,0.26,1.27,23.77,3.82
4846,NB,6/12/2015 10:26:06.001,2,583,2,49.43,21.55,21.97,-1.69,6.23
4847,NB,6/12/2015 10:26:12.356,2,583,2,50.47,6.27,6.36,-7.23,6.86
4848,NB,6/12/2015 10:26:14.241,2,583,2,51.09,1.79,1.89,-6.83,6.71
4849,NB,6/12/2015 10:26:17.524,2,583,2,49.94,3.19,3.28,-5.33,9.02
4850,NB,6/12/2015 10:26:22.061,2,583,2,51.88,4.41,4.54,-5.46,6.62
4851,NB,6/12/2015 10:26:48.725,2,583,2,58.90,26.58,26.66,-11.77,6.68
4852,NB,6/12/2015 10:26:51.657,2,583,2,47.13,2.85,2.93,-5.92,7.58
4853,NB,6/12/2015 10:27:12.419,2,583,2,45.66,20.65,20.76,-2.60,6.36
4854,NB,6/12/2015 10:27:14.728,2,583,2,49.00,2.21,2.31,-3.79,8.04
4855,SB2,6/12/2015 10:27:24.424,2,583,2,53.71,138.90,138.98,-11.08,7.13
4856,SB2,6/12/2015 10:27:34.649,2,583,2,55.03,10.13,10.22,-5.03,7.17
4857,SB2,6/12/2015 10:27:35.568,2,583,2,55.95,0.83,0.92,-7.54,7.00
4858,SB2,6/12/2015 10:27:40.185,2,583,2,61.83,4.53,4.62,-12.64,7.19
4859,NB,6/12/2015 10:27:47.639,2,583,2,50.24,32.80,32.91,-5.87,6.52
4860,NB,6/12/2015 10:28:33.360,2,583,2,47.33,45.63,45.72,-6.66,6.82
4861,SB2,6/12/2015 10:28:39.022,3,585,2,46.87,58.76,58.84,0.47,9.65,19.45
4862,SB2,6/12/2015 10:28:40.570,2,583,2,46.03,1.13,1.55,-5.79,7.23
4863,SB2,6/12/2015 10:28:41.362,2,583,2,46.42,0.69,0.79,-5.11,6.74
4864,SB2,6/12/2015 10:28:47.495,2,583,2,47.33,6.03,6.13,0.00,6.22
4865,SB2,6/12/2015 10:28:48.028,2,583,2,46.35,0.44,0.53,3.59,9.88
4866,SB2,6/12/2015 10:29:38.556,2,583,2,51.32,50.38,50.53,-1.82,6.46
4867,NB,6/12/2015 10:29:41.095,2,583,2,51.32,67.64,67.73,-8.77,6.59
4868,SB2,6/12/2015 10:30:10.869,2,583,2,47.81,32.23,32.31,-4.17,6.80
4869,SB2,6/12/2015 10:30:12.956,3,589,3,51.64,1.99,2.09,0.44,10.64,17.03
4870,SB2,6/12/2015 10:30:14.770,2,583,2,54.14,1.45,1.81,-8.32,8.94
4871,SB2,6/12/2015 10:30:23.238,3,584,2,51.48,8.36,8.47,0.00,6.23,14.22
4872,NB,6/12/2015 10:31:46.084,2,588,3,52.69,124.90,124.99,0.00,10.87
4873,NB,6/12/2015 10:31:51.759,2,583,2,46.68,5.53,5.68,-4.66,6.59
4874,NB,6/12/2015 10:31:59.688,2,583,2,48.92,7.83,7.93,-3.37,9.00
4875,NB,6/12/2015 10:32:01.594,2,583,2,49.21,1.78,1.91,-4.24,7.29
4876,NB,6/12/2015 10:32:04.569,2,583,2,53.28,2.87,2.98,-5.76,6.80
4877,NB,6/12/2015 10:32:16.957,2,583,2,54.40,12.30,12.39,-8.33,6.64
4878,NB,6/12/2015 10:32:19.436,2,588,3,53.62,2.40,2.48,1.36,9.94
4879,SB2,6/12/2015 10:32:20.291,2,583,2,50.40,116.78,117.05,-3.24,6.85
4880,NB,6/12/2015 10:32:20.810,2,583,2,53.45,1.25,1.37,-3.34,7.92
4881,NB,6/12/2015 10:32:43.071,2,583,2,52.53,22.16,22.26,-6.10,7.16
4882,NB,6/12/2015 10:32:48.526,2,583,2,50.40,5.36,5.45,-5.60,6.90
4883,NB,6/12/2015 10:32:51.043,2,583,2,52.36,2.42,2.52,-7.53,6.55
4884,NB,6/12/2015 10:33:17.968,2,583,2,55.03,26.84,26.92,-6.63,6.50
4885,SB2,6/12/2015 10:33:19.777,2,583,2,52.20,59.39,59.49,-3.41,7.23
4886,NB,6/12/2015 10:33:21.255,2,583,2,54.58,3.21,3.29,-6.95,7.05
4887,SB2,6/12/2015 10:33:22.281,2,583,2,57.38,2.41,2.50,-9.88,6.56
4888,NB,6/12/2015 10:33:23.707,2,583,2,48.92,2.36,2.45,-7.10,7.06
4889,SB2,6/12/2015 10:33:25.725,2,583,2,51.96,3.37,3.44,-7.05,6.84
4890,SB2,6/12/2015 10:33:31.128,2,583,2,48.78,5.31,5.40,-5.29,6.63
4891,NB,6/12/2015 10:34:05.258,2,583,2,54.58,41.45,41.55,-9.49,6.60
4892,NB,6/12/2015 10:34:08.385,2,583,2,54.76,3.04,3.13,-10.29,6.82
4893,NB,6/12/2015 10:34:23.367,2,583,2,52.94,14.90,14.98,-10.35,6.72
4894,NB,6/12/2015 10:34:27.006,2,583,2,51.72,3.55,3.64,-5.93,8.02
4895,NB,6/12/2015 10:34:31.625,2,583,2,52.04,4.51,4.62,-1.89,6.49
4896,NB,6/12/2015 10:35:38.476,2,583,2,48.71,66.77,66.85,-4.48,8.88
4897,NB,6/12/2015 10:35:42.092,2,583,2,50.62,3.49,3.62,-5.18,6.49
4898,NB,6/12/2015 10:35:46.742,2,583,2,51.24,4.56,4.65,-6.28,6.46
4899,NB,6/12/2015 10:35:48.350,2,583,2,49.94,1.52,1.61,-6.33,6.76
4900,NB,6/12/2015 10:35:49.749,2,583,2,49.14,1.31,1.40,-5.77,7.08
4901,SB2,6/12/2015 10:35:59.849,2,583,2,50.40,148.63,148.72,-4.96,6.68
4902,NB,6/12/2015 10:37:31.645,2,583,2,48.36,101.80,101.90,-6.33,6.90
4903,SB2,6/12/2015 10:37:34.106,2,583,2,50.47,94.17,94.26,-4.69,7.11
4904,NB,6/12/2015 10:37:37.303,2,583,2,44.27,5.56,5.66,-4.08,6.42
4905,NB,6/12/2015 10:38:03.780,2,583,2,47.60,26.38,26.48,-6.20,6.73
4906,NB,6/12/2015 10:38:15.665,2,583,2,45.60,11.79,11.89,-3.59,6.85
4907,NB,6/12/2015 10:38:20.782,2,583,2,50.47,5.01,5.12,-3.94,8.45
4908,NB,6/12/2015 10:38:22.583,2,583,2,49.72,1.69,1.80,-4.86,6.56
4909,NB,6/12/2015 10:38:54.417,3,589,3,46.03,31.74,31.83,0.48,10.81,15.81
4910,NB,6/12/2015 10:39:00.076,2,583,2,61.49,5.27,5.66,-9.05,6.64
4911,NB,6/12/2015 10:39:11.514,2,583,2,56.90,11.36,11.44,-3.26,7.36
4912,SB2,6/12/2015 10:39:25.304,2,583,2,50.24,111.10,111.20,-4.70,8.14
4913,SB2,6/12/2015 10:39:26.916,2,583,2,49.14,1.50,1.61,-6.88,6.66
4914,SB2,6/12/2015 10:39:46.321,2,583,2,47.00,19.31,19.41,-3.74,7.19
4915,SB2,6/12/2015 10:39:47.951,2,583,2,49.72,1.53,1.63,-1.83,8.74
4916,SB2,6/12/2015 10:39:49.904,2,583,2,46.81,1.83,1.95,-4.57,6.78
4917,SB2,6/12/2015 10:39:51.680,2,583,2,47.47,1.68,1.78,-2.35,7.89
4918,NB,6/12/2015 10:39:53.949,2,588,3,40.97,42.35,42.43,0.28,10.62
4919,SB2,6/12/2015 10:39:54.729,2,583,2,51.72,2.94,3.05,-4.54,6.59
4920,SB2,6/12/2015 10:39:55.941,2,583,2,49.94,1.13,1.21,-4.92,6.56
4921,SB2,6/12/2015 10:39:56.998,2,583,2,50.78,0.97,1.06,-4.84,7.01
4922,SB2,6/12/2015 10:40:16.683,2,583,2,50.85,19.59,19.69,-6.11,6.49
4923,SB2,6/12/2015 10:40:17.579,2,583,2,50.17,0.81,0.90,-8.63,7.48
4924,SB2,6/12/2015 10:40:21.684,2,600,5,49.07,4.00,4.10,0.33,15.79
4925,SB2,6/12/2015 10:40:23.091,2,583,2,53.79,1.19,1.41,-7.87,6.79
4926,SB2,6/12/2015 10:40:28.844,2,583,2,52.04,5.67,5.75,-6.93,6.99
4927,NB,6/12/2015 10:40:47.217,2,583,2,51.16,53.09,53.27,-6.15,6.56
4928,SB2,6/12/2015 10:41:13.998,2,583,2,51.24,45.06,45.15,-4.43,6.58
4929,SB2,6/12/2015 10:41:16.877,2,583,2,56.71,2.79,2.88,-7.99,6.87
4930,SB2,6/12/2015 10:41:19.120,2,581,1,55.85,2.16,2.24,3.87,5.95
4931,SB2,6/12/2015 10:41:30.649,2,583,2,54.49,11.46,11.53,-4.32,6.50
4932,NB,6/12/2015 10:41:40.928,2,583,2,47.27,53.62,53.71,-4.00,6.85
4933,NB,6/12/2015 10:41:44.624,2,583,2,46.61,3.60,3.70,0.00,6.35
4934,NB,6/12/2015 10:42:29.591,2,583,2,42.42,44.87,44.97,-3.71,7.09
