Data File:,'13211524 SB NB 2398N.rdf'
Site Code:,'17A SB NB'
Start Date:,6/11/2015
Start Time:,12:00:00 AM
Sensor Layout:,'51'
Sensor Spacing:,'8.0'
,
,
,

Vehicle,Channel,Date/Time,Axles,Rule,Class,Speed (mph),Gap,Headway,Acceleration,Spacing (ft.)
111,NB,6/11/2015 3:15:07.199,7,633,13,58.49,173.92,175.10,0.00,14.08,22.65,9.33,22.03,9.39,22.25
112,NB,6/11/2015 3:17:10.269,2,592,4,65.42,121.90,123.07,-0.91,20.05
113,SB,6/11/2015 3:19:53.983,5,613,9,62.23,331.11,331.64,0.53,18.50,4.40,18.18,4.00
114,SB,6/11/2015 3:21:38.366,4,608,8,64.85,103.89,104.38,0.49,13.79,4.15,36.53
115,SB,6/11/2015 3:23:34.067,5,613,9,61.72,115.13,115.70,0.34,18.57,4.49,18.73,3.90
116,SB,6/11/2015 3:24:39.593,8,636,13,60.38,65.02,65.53,0.53,13.76,6.42,4.04,32.69,4.24,4.23,4.31
117,NB,6/11/2015 3:25:20.708,3,593,4,64.20,490.23,490.44,2.14,20.15,4.54
118,SB,6/11/2015 3:26:07.481,5,613,9,53.51,87.11,87.89,0.73,17.66,4.39,36.10,4.10
119,SB,6/11/2015 3:28:42.138,5,613,9,63.65,153.86,154.66,-0.00,18.46,4.29,18.69,4.06
120,NB,6/11/2015 3:31:34.988,5,613,9,52.45,374.02,374.28,0.33,11.60,4.36,37.18,4.10
121,SB,6/11/2015 3:32:21.782,3,584,2,63.74,219.16,219.64,-3.05,7.74,11.65
122,SB,6/11/2015 3:32:22.627,2,588,3,64.76,0.64,0.85,-5.65,10.88
123,SB,6/11/2015 3:32:42.501,6,628,12,61.21,19.76,19.87,0.39,12.34,4.37,29.73,12.14,18.96
124,SB,6/11/2015 3:35:13.462,3,605,8,53.64,150.11,150.96,0.94,17.69,36.99
125,SB,6/11/2015 3:36:26.026,6,620,10,59.03,71.87,72.56,0.30,18.62,4.18,18.53,23.30,3.96
126,NB,6/11/2015 3:36:29.823,2,600,5,59.26,294.09,294.84,0.00,18.92
127,NB,6/11/2015 3:36:30.466,2,581,1,59.50,0.43,0.64,8.43,4.14
128,SB,6/11/2015 3:38:00.327,2,588,3,64.39,93.51,94.30,-3.60,12.05
129,NB,6/11/2015 3:38:21.534,8,636,13,57.43,111.02,111.07,0.17,10.75,9.72,4.45,22.28,4.06,18.39,4.22
130,SB,6/11/2015 3:43:36.838,3,607,8,60.63,336.38,336.51,1.58,19.66,32.17
131,NB,6/11/2015 3:44:26.590,6,632,12,57.51,364.18,365.06,0.42,10.84,9.39,4.45,29.91,5.18
132,NB,6/11/2015 3:44:27.359,2,581,1,57.29,0.06,0.77,-15.44,5.45
133,SB,6/11/2015 3:46:18.975,2,583,2,68.22,161.56,162.14,-10.40,8.84
134,SB,6/11/2015 3:46:38.227,4,608,8,60.63,19.16,19.25,-0.28,18.41,4.14,29.81
135,SB,6/11/2015 3:53:01.390,2,583,2,64.11,382.57,383.16,-6.80,8.77
136,SB,6/11/2015 3:53:07.619,2,583,2,59.42,6.14,6.23,-2.35,8.73
137,NB,6/11/2015 3:57:56.792,2,588,3,53.84,809.37,809.43,-0.44,11.61
138,NB,6/11/2015 3:57:57.409,2,583,2,54.29,0.47,0.62,-8.46,6.10
139,SB,6/11/2015 3:59:04.675,3,601,6,64.76,356.96,357.06,3.68,17.97,4.32
140,SB,6/11/2015 3:59:34.177,7,622,10,60.96,29.27,29.50,-0.80,11.49,5.34,4.39,33.18,4.97,4.99
141,SB,6/11/2015 4:02:14.180,5,613,9,58.41,159.29,160.00,-3.10,18.53,4.21,20.63,3.81
142,NB,6/11/2015 4:02:39.747,5,613,9,61.80,282.26,282.34,-0.66,17.57,4.44,31.80,4.23
143,NB,6/11/2015 4:03:07.884,5,627,11,64.20,27.50,28.14,0.26,15.23,21.18,8.90,22.65
144,SB,6/11/2015 4:05:52.343,2,588,3,77.31,217.61,218.16,-10.21,11.64
145,SB,6/11/2015 4:07:03.551,2,583,2,73.01,71.11,71.21,-8.88,9.90
146,NB,6/11/2015 4:07:30.941,2,583,2,73.01,262.33,263.06,-8.59,8.79
147,NB,6/11/2015 4:08:45.461,8,636,13,63.20,74.44,74.52,-0.00,10.18,8.36,4.49,18.81,4.09,18.92,4.10
148,NB,6/11/2015 4:08:47.030,2,583,2,61.21,0.82,1.57,3.53,8.59
149,SB,6/11/2015 4:09:06.324,2,583,2,57.58,122.68,122.77,-4.30,8.64
150,NB,6/11/2015 4:10:48.109,4,626,11,60.22,120.98,121.08,-0.45,12.18,9.48,25.46
151,NB,6/11/2015 4:10:48.691,3,601,6,60.30,0.05,0.58,-0.31,18.93,4.20
152,SB,6/11/2015 4:11:40.661,5,613,9,64.20,154.23,154.34,0.84,19.78,4.37,24.46,4.10
153,SB,6/11/2015 4:11:49.022,5,613,9,58.49,7.81,8.36,0.55,16.32,4.17,35.92,4.17
154,SB,6/11/2015 4:14:51.157,3,601,6,60.30,181.43,182.13,-0.65,17.53,4.50
155,SB,6/11/2015 4:15:00.356,2,583,2,60.79,8.95,9.20,-3.41,8.58
156,NB,6/11/2015 4:15:04.849,5,613,9,61.21,255.90,256.16,-0.36,17.72,4.61,35.60,5.13
157,SB,6/11/2015 4:17:01.663,3,601,6,61.13,121.21,121.31,0.00,18.51,4.99
158,SB,6/11/2015 4:17:54.446,2,600,5,60.88,52.52,52.78,-0.57,12.94
159,NB,6/11/2015 4:17:59.008,7,633,13,52.57,173.46,174.16,0.20,13.15,20.86,9.47,22.12,9.25,21.94
160,NB,6/11/2015 4:18:01.286,3,605,8,52.69,1.02,2.28,0.83,13.96,21.33
161,NB,6/11/2015 4:18:03.158,3,605,8,53.32,1.42,1.87,0.28,16.75,37.37
162,SB,6/11/2015 4:18:25.530,5,613,9,61.63,30.94,31.08,2.80,14.29,4.20,34.23,4.04
163,SB,6/11/2015 4:19:20.732,2,583,2,58.56,54.57,55.20,-5.82,8.93
164,SB,6/11/2015 4:19:36.311,6,618,10,60.55,15.48,15.58,-0.73,12.74,4.07,34.42,3.77,4.22
165,SB,6/11/2015 4:20:55.535,5,613,9,59.50,78.55,79.22,-0.89,19.50,4.17,18.55,3.76
166,SB,6/11/2015 4:22:43.103,2,583,2,65.71,107.04,107.57,-10.56,8.63
167,SB,6/11/2015 4:23:33.115,2,600,5,68.22,49.92,50.01,0.79,13.26
168,SB,6/11/2015 4:23:35.402,2,588,3,66.20,2.15,2.29,-5.59,11.74
169,SB,6/11/2015 4:23:57.790,2,600,5,56.49,22.27,22.39,0.46,12.86
170,SB,6/11/2015 4:23:57.991,2,592,4,33.55,0.05,0.20,3.07,21.80
171,SB,6/11/2015 4:23:58.549,2,581,1,55.58,0.12,0.56,-5.86,4.77
172,NB,6/11/2015 4:25:07.975,5,613,9,58.33,424.13,424.82,0.12,17.10,4.34,28.82,4.15
173,NB,6/11/2015 4:25:52.280,2,583,2,62.15,43.67,44.31,-8.98,8.60
174,NB,6/11/2015 4:26:58.079,7,633,13,55.44,65.71,65.80,0.52,13.14,21.79,9.26,22.12,9.64,22.98
175,SB,6/11/2015 4:27:48.814,5,613,9,60.79,230.21,230.27,-0.49,18.64,4.41,18.35,3.86
176,SB,6/11/2015 4:27:49.540,2,581,1,61.38,0.22,0.73,-25.10,4.11
177,SB,6/11/2015 4:31:59.863,3,593,4,62.67,250.28,250.32,0.34,19.72,4.47
178,NB,6/11/2015 4:33:01.031,7,623,10,61.13,361.74,362.95,-0.44,18.12,4.43,30.42,5.16,5.04,5.04
179,NB,6/11/2015 4:33:13.470,5,613,9,60.14,11.68,12.44,1.33,20.18,4.45,35.90,5.33
180,SB,6/11/2015 4:33:32.867,2,583,2,59.03,92.74,93.00,-5.25,8.87
181,NB,6/11/2015 4:36:04.657,7,633,13,56.56,170.44,171.19,0.18,13.74,22.74,9.56,22.05,9.51,22.12
182,SB,6/11/2015 4:36:27.330,5,613,9,64.02,174.36,174.46,-0.94,18.55,4.62,18.88,4.01
183,SB,6/11/2015 4:38:36.366,8,636,13,58.18,128.55,129.04,0.09,14.14,5.05,4.66,19.02,4.07,17.73,4.05
184,NB,6/11/2015 4:39:30.957,5,613,9,55.10,205.09,206.30,-0.99,11.64,4.38,28.69,10.01
185,NB,6/11/2015 4:39:33.374,5,613,9,55.16,1.74,2.42,0.95,12.85,4.33,19.87,4.12
186,NB,6/11/2015 4:39:36.646,2,583,2,53.58,2.76,3.27,-3.41,8.79
187,NB,6/11/2015 4:39:38.147,2,588,3,22.97,1.39,1.50,-3.35,10.83
188,NB,6/11/2015 4:42:32.518,6,618,10,61.13,174.05,174.37,-1.20,17.85,4.40,29.18,5.16,5.09
