Data File:,'13211513 EB 1 2363.rdf'
Site Code:,'13211513 EB1'
Start Date:,5/28/2015
Start Time:,12:00:00 AM
Sensor Layout:,'52'
Sensor Spacing:,'6.0'
'LOCATION':,'ZONE 11B'
,
,

Vehicle,Channel,Date/Time,Axles,Rule,Class,Speed (mph),Gap,Headway,Acceleration,Spacing (ft.)
84,EB1,5/28/2015 5:59:57.598,5,613,9,62.76,9.01,9.10,-1.09,20.24,4.43,29.46,4.93
85,EB1,5/28/2015 5:59:58.330,2,592,4,66.49,0.09,0.73,-10.63,20.67
86,EB1,5/28/2015 6:01:34.194,2,600,5,64.20,95.65,95.86,10.97,13.12
87,EB1,5/28/2015 6:02:17.745,2,588,3,63.47,43.41,43.55,0.00,9.95
88,EB1,5/28/2015 6:02:44.942,2,588,3,64.20,27.09,27.20,0.00,10.62
89,EB1,5/28/2015 6:11:40.961,2,583,2,60.06,535.91,536.02,12.97,9.07
90,EB1,5/28/2015 6:15:27.910,3,601,6,58.79,226.85,226.95,-2.45,17.12,4.31
91,EB1,5/28/2015 6:15:31.445,3,605,8,63.47,3.28,3.53,-0.00,13.01,16.99
92,EB1,5/28/2015 6:17:25.858,2,583,2,75.48,114.09,114.41,0.00,8.68
93,EB1,5/28/2015 6:22:10.656,2,583,2,62.06,284.72,284.80,0.00,8.60
94,EB1,5/28/2015 6:22:18.514,2,583,2,66.49,7.76,7.86,0.00,9.14
95,EB1,5/28/2015 6:22:38.334,2,588,3,63.47,19.73,19.82,-6.60,10.00
96,EB1,5/28/2015 6:23:01.959,2,583,2,59.42,23.52,23.63,6.21,9.02
97,EB1,5/28/2015 6:23:27.940,5,613,9,60.71,25.88,25.98,-1.12,16.52,4.60,25.89,4.06
98,EB1,5/28/2015 6:23:29.830,2,583,2,60.06,1.31,1.89,0.00,9.10
99,EB1,5/28/2015 6:23:34.892,2,600,5,60.71,4.96,5.06,0.00,13.24
100,EB1,5/28/2015 6:23:57.739,2,583,2,64.95,22.70,22.85,0.00,8.86
101,EB1,5/28/2015 6:27:09.302,2,600,5,55.30,191.47,191.56,-3.04,14.39
102,EB1,5/28/2015 6:27:18.392,4,608,8,60.06,8.91,9.09,-1.15,16.65,4.33,27.75
103,EB1,5/28/2015 6:28:49.630,3,589,3,56.99,90.68,91.24,1.78,11.78,16.02
104,EB1,5/28/2015 6:28:51.782,2,583,2,55.30,1.82,2.15,9.53,9.60
105,EB1,5/28/2015 6:29:50.824,2,588,3,71.61,58.92,59.04,-8.62,10.97
106,EB1,5/28/2015 6:31:20.615,2,583,2,60.71,89.69,89.79,-0.00,8.28
107,EB1,5/28/2015 6:31:34.814,2,588,3,60.71,14.11,14.20,-4.86,11.90
108,EB1,5/28/2015 6:31:39.903,2,600,5,57.58,4.95,5.09,2.62,19.43
109,EB1,5/28/2015 6:33:04.009,2,583,2,55.30,83.88,84.11,0.00,9.33
110,EB1,5/28/2015 6:33:05.916,2,583,2,62.76,1.79,1.91,6.74,9.80
111,EB1,5/28/2015 6:33:24.233,2,588,3,62.76,18.21,18.32,-6.33,10.09
112,EB1,5/28/2015 6:33:34.036,2,592,4,64.95,9.69,9.80,0.00,21.21
113,EB1,5/28/2015 6:33:50.529,2,583,2,71.61,16.27,16.49,0.00,9.46
