Data File:,'13211513 WB EB 2 2401N.rdf'
Site Code:,'13211513 WB EB2'
Start Date:,5/28/2015
Start Time:,12:00:00 AM
Sensor Layout:,'51'
Sensor Spacing:,'6.0'
'LOCATION':,'ZONE 11B'
,
,

Vehicle,Channel,Date/Time,Axles,Rule,Class,Speed (mph),Gap,Headway,Acceleration,Spacing (ft.)
84,WB,5/28/2015 5:26:32.970,2,588,3,47.27,153.64,153.77,-1.29,10.65
85,WB,5/28/2015 5:26:42.350,3,589,3,56.71,9.23,9.38,1.23,10.81,15.41
86,WB,5/28/2015 5:27:03.661,4,610,8,58.79,21.00,21.31,0.84,14.37,13.88,4.04
87,WB,5/28/2015 5:27:05.408,2,583,2,59.00,1.38,1.75,-8.81,8.97
88,WB,5/28/2015 5:27:21.370,2,588,3,62.06,15.86,15.96,1.95,10.76
89,WB,5/28/2015 5:27:23.275,2,600,5,61.83,1.79,1.90,-1.45,14.23
90,WB,5/28/2015 5:31:29.874,2,583,2,56.32,246.44,246.60,-4.68,8.26
91,WB,5/28/2015 5:31:32.072,2,588,3,57.88,2.10,2.20,0.73,11.64
92,WB,5/28/2015 5:31:48.180,2,583,2,54.67,15.97,16.11,-5.66,8.70
93,WB,5/28/2015 5:34:30.192,2,583,2,61.27,161.90,162.01,-9.26,9.55
94,WB,5/28/2015 5:34:48.903,2,581,1,57.88,18.60,18.71,-38.57,4.58
95,WB,5/28/2015 5:34:50.684,2,583,2,56.61,1.73,1.78,-6.02,9.07
96,WB,5/28/2015 5:36:58.064,2,600,5,67.43,127.27,127.38,1.04,12.90
97,WB,5/28/2015 5:37:18.600,2,583,2,60.60,20.41,20.54,-8.71,8.76
98,WB,5/28/2015 5:40:12.203,2,600,5,60.82,173.50,173.60,5.54,18.25
99,WB,5/28/2015 5:40:12.455,3,593,4,66.36,0.05,0.25,-6.52,34.27,4.38
100,WB,5/28/2015 5:40:20.015,2,600,5,54.40,7.15,7.56,-2.13,13.13
101,WB,5/28/2015 5:40:24.091,2,588,3,62.29,3.91,4.08,-10.34,9.96
