Data File:,'13211512 WB EB 2388N.rdf'
Site Code:,'13211512'
Start Date:,5/28/2015
Start Time:,12:00:00 AM
Sensor Layout:,'51'
Sensor Spacing:,'6.0'
'LOCATION':,'ZONE 11A'
,
,

Vehicle,Channel,Date/Time,Axles,Rule,Class,Speed (mph),Gap,Headway,Acceleration,Spacing (ft.)
3969,EB,5/28/2015 17:57:10.776,2,583,2,63.71,0.75,0.84,-8.81,8.82
3970,EB,5/28/2015 17:57:12.288,2,583,2,63.59,1.42,1.51,-7.96,8.34
3971,EB,5/28/2015 17:57:16.713,2,583,2,60.49,4.33,4.42,-6.47,8.83
3972,EB,5/28/2015 17:57:18.888,2,583,2,62.99,2.08,2.18,-9.88,8.66
3973,WB,5/28/2015 17:57:26.041,2,583,2,59.11,41.95,42.05,-1.07,8.40
3974,WB,5/28/2015 17:57:32.427,2,583,2,60.06,6.29,6.39,-9.46,8.81
3975,WB,5/28/2015 17:57:36.922,2,583,2,62.06,4.40,4.50,-6.57,9.39
3976,WB,5/28/2015 17:57:50.754,2,583,2,68.39,13.73,13.83,-12.64,7.59
3977,WB,5/28/2015 17:57:52.372,2,588,3,70.11,1.54,1.62,-7.24,10.26
3978,EB,5/28/2015 17:58:53.759,2,588,3,68.39,94.78,94.87,2.39,11.80
3979,WB,5/28/2015 17:59:22.774,2,583,2,58.28,90.30,90.40,0.00,8.77
3980,EB,5/28/2015 17:59:54.356,2,588,3,65.20,60.48,60.60,-0.00,11.79
3981,WB,5/28/2015 17:59:54.736,2,583,2,65.33,31.86,31.96,-9.31,8.99
3982,EB,5/28/2015 18:00:10.826,2,583,2,60.38,16.35,16.47,-5.95,9.56
3983,EB,5/28/2015 18:00:15.490,2,583,2,58.59,4.56,4.66,-7.36,9.36
3984,WB,5/28/2015 18:00:19.269,2,588,3,52.86,24.44,24.53,0.00,10.38
3985,WB,5/28/2015 18:00:20.777,2,600,5,51.48,1.37,1.51,-1.37,12.96
3986,EB,5/28/2015 18:01:14.290,2,583,2,63.11,58.69,58.80,-9.11,9.44
3987,EB,5/28/2015 18:01:16.621,2,600,5,60.93,2.23,2.33,-1.51,13.01
3988,EB,5/28/2015 18:01:17.238,2,583,2,61.27,0.47,0.62,-6.47,9.17
3989,EB,5/28/2015 18:01:18.033,2,583,2,62.18,0.69,0.79,-12.85,9.50
3990,EB,5/28/2015 18:01:19.411,2,583,2,63.83,1.27,1.38,-7.67,8.75
3991,WB,5/28/2015 18:01:27.816,2,583,2,60.82,66.87,67.04,1.10,8.95
3992,EB,5/28/2015 18:01:58.231,2,583,2,58.08,38.73,38.82,-5.47,9.26
3993,EB,5/28/2015 18:01:59.349,2,588,3,60.27,1.01,1.12,-2.79,10.21
3994,EB,5/28/2015 18:02:01.429,2,600,5,60.93,1.96,2.08,-1.35,14.59
3995,WB,5/28/2015 18:02:11.221,2,583,2,54.40,43.30,43.40,-6.37,8.68
3996,WB,5/28/2015 18:02:27.662,2,583,2,59.74,16.33,16.44,1.05,8.92
3997,EB,5/28/2015 18:03:00.358,2,600,5,20.40,58.77,58.93,-2.16,14.74
3998,WB,5/28/2015 18:03:00.919,2,592,4,23.11,33.16,33.26,-3.40,36.70
3999,EB,5/28/2015 18:03:03.094,2,583,2,64.32,2.23,2.74,-6.45,8.90
4000,EB,5/28/2015 18:03:15.535,2,600,5,74.47,12.35,12.44,3.71,14.75
4001,EB,5/28/2015 18:03:22.873,2,583,2,72.07,7.20,7.34,-10.84,8.90
4002,EB,5/28/2015 18:03:25.072,2,583,2,70.55,2.11,2.20,-15.62,9.54
4003,EB,5/28/2015 18:03:58.175,2,600,5,60.27,33.01,33.10,3.05,12.73
4004,WB,5/28/2015 18:04:31.060,2,583,2,63.71,88.97,90.14,-8.17,8.18
4005,EB,5/28/2015 18:04:47.900,3,605,8,70.11,49.58,49.73,-0.44,13.35,20.89
4006,WB,5/28/2015 18:04:57.905,2,583,2,64.95,26.76,26.84,-11.61,9.06
4007,EB,5/28/2015 18:05:12.672,2,600,5,65.33,24.44,24.77,2.51,14.70
4008,EB,5/28/2015 18:05:14.067,2,583,2,65.07,1.24,1.40,-7.16,8.30
4009,WB,5/28/2015 18:05:33.627,3,605,8,65.97,35.63,35.72,0.00,13.60,16.82
4010,WB,5/28/2015 18:06:14.617,2,588,3,61.15,40.68,40.99,-2.71,10.98
4011,WB,5/28/2015 18:06:15.717,2,583,2,62.76,0.98,1.10,-9.00,9.40
4012,WB,5/28/2015 18:06:18.988,2,583,2,60.60,3.17,3.27,1.03,9.45
4013,EB,5/28/2015 18:06:22.416,2,583,2,62.64,68.26,68.35,-5.80,9.15
4014,EB,5/28/2015 18:06:31.798,2,583,2,63.23,9.28,9.38,-8.26,9.19
4015,EB,5/28/2015 18:06:33.943,2,583,2,60.82,2.05,2.14,-5.94,8.18
4016,EB,5/28/2015 18:06:59.018,2,583,2,58.49,24.98,25.07,-5.79,8.93
4017,WB,5/28/2015 18:07:29.410,2,588,3,62.52,70.32,70.42,1.90,11.34
4018,WB,5/28/2015 18:07:31.566,2,583,2,63.71,2.03,2.16,-3.84,8.78
4019,WB,5/28/2015 18:07:37.854,2,583,2,57.58,6.19,6.29,-7.80,8.40
4020,WB,5/28/2015 18:07:47.559,2,583,2,63.71,9.61,9.71,-1.20,9.40
4021,EB,5/28/2015 18:07:56.300,2,588,3,59.95,57.18,57.28,0.93,10.20
4022,EB,5/28/2015 18:07:58.162,2,600,5,60.17,1.75,1.86,0.00,12.29
4023,WB,5/28/2015 18:08:30.784,2,583,2,62.41,43.12,43.22,-3.49,9.06
4024,EB,5/28/2015 18:08:54.196,2,583,2,64.82,55.89,56.03,1.30,9.18
4025,WB,5/28/2015 18:09:31.625,4,609,8,61.72,60.74,60.84,-3.58,11.73,23.31,4.07
4026,WB,5/28/2015 18:09:34.663,2,583,2,63.71,2.60,3.04,0.00,8.57
4027,WB,5/28/2015 18:09:38.690,2,600,5,60.38,3.93,4.03,2.23,13.09
4028,EB,5/28/2015 18:09:53.871,2,583,2,69.82,59.58,59.67,-9.48,9.25
4029,WB,5/28/2015 18:10:03.279,2,588,3,55.58,24.44,24.59,-1.35,11.10
4030,WB,5/28/2015 18:10:04.436,2,588,3,57.48,1.02,1.16,0.00,10.13
4031,WB,5/28/2015 18:10:52.938,2,588,3,57.68,48.38,48.50,-4.10,10.10
4032,WB,5/28/2015 18:10:55.985,2,581,1,61.38,2.93,3.05,-1.85,5.46
4033,WB,5/28/2015 18:11:00.247,2,600,5,62.99,4.20,4.26,0.82,13.42
4034,WB,5/28/2015 18:11:14.362,2,600,5,71.46,13.97,14.11,-8.60,14.49
4035,WB,5/28/2015 18:11:32.838,2,583,2,60.38,18.34,18.48,-6.55,8.69
4036,WB,5/28/2015 18:11:34.621,2,588,3,61.83,1.69,1.78,-0.86,12.03
4037,WB,5/28/2015 18:11:36.378,2,583,2,59.00,1.62,1.76,-4.92,9.02
4038,EB,5/28/2015 18:11:40.774,2,583,2,64.57,106.81,106.90,-9.07,8.92
4039,WB,5/28/2015 18:11:45.618,2,583,2,66.63,9.14,9.24,-9.90,8.96
4040,EB,5/28/2015 18:11:47.080,2,583,2,68.67,6.21,6.31,-12.67,8.73
4041,EB,5/28/2015 18:12:54.504,2,583,2,69.53,67.34,67.42,-11.48,8.78
4042,WB,5/28/2015 18:13:00.335,2,588,3,60.38,74.63,74.72,2.86,10.17
4043,WB,5/28/2015 18:13:11.600,4,609,8,55.30,11.15,11.27,1.71,10.32,16.45,4.08
4044,EB,5/28/2015 18:13:13.145,2,588,3,63.71,18.55,18.64,2.25,10.10
4045,WB,5/28/2015 18:14:02.083,2,588,3,58.90,50.10,50.48,-2.17,12.27
4046,EB,5/28/2015 18:14:04.032,2,600,5,55.39,50.78,50.89,-1.01,14.64
4047,EB,5/28/2015 18:14:44.133,2,588,3,64.32,39.92,40.10,1.02,11.42
4048,EB,5/28/2015 18:14:46.317,2,600,5,62.52,2.06,2.18,0.79,13.63
4049,EB,5/28/2015 18:14:47.786,2,588,3,62.99,1.32,1.47,-0.99,10.99
4050,EB,5/28/2015 18:14:49.166,2,583,2,68.25,1.26,1.38,-7.11,9.64
4051,WB,5/28/2015 18:15:01.285,2,583,2,60.60,59.06,59.20,-2.15,9.00
4052,WB,5/28/2015 18:15:02.905,2,600,5,61.15,1.52,1.62,-2.09,14.23
4053,EB,5/28/2015 18:15:03.562,2,583,2,69.10,14.30,14.40,-14.42,7.82
4054,WB,5/28/2015 18:15:12.914,2,600,5,62.52,9.85,10.01,-0.72,14.75
4055,WB,5/28/2015 18:15:34.739,2,583,2,62.64,21.66,21.82,-3.41,9.39
4056,EB,5/28/2015 18:15:42.942,2,583,2,63.11,39.30,39.38,-3.75,8.73
4057,WB,5/28/2015 18:15:58.493,2,583,2,60.27,23.65,23.75,-4.76,9.93
4058,WB,5/28/2015 18:16:00.066,2,583,2,63.35,1.46,1.57,-6.23,8.81
4059,WB,5/28/2015 18:16:02.829,2,583,2,69.67,2.67,2.76,-14.83,9.68
4060,EB,5/28/2015 18:16:43.733,2,588,3,61.95,60.70,60.79,0.00,11.91
4061,EB,5/28/2015 18:16:48.233,2,583,2,69.53,4.37,4.50,-6.18,9.41
4062,EB,5/28/2015 18:16:52.980,2,583,2,69.67,4.66,4.75,-14.33,9.04
4063,EB,5/28/2015 18:16:56.456,2,583,2,72.07,3.39,3.48,-16.29,9.74
4064,EB,5/28/2015 18:16:57.959,2,600,5,73.33,1.41,1.50,-3.87,13.24
4065,EB,5/28/2015 18:17:05.630,2,588,3,68.96,7.55,7.67,5.23,11.12
4066,WB,5/28/2015 18:17:50.672,2,600,5,62.41,107.75,107.84,0.00,13.93
4067,WB,5/28/2015 18:17:55.368,2,583,2,58.18,4.54,4.70,-8.07,9.39
4068,WB,5/28/2015 18:17:57.992,2,583,2,65.71,2.51,2.62,-4.27,8.65
4069,EB,5/28/2015 18:18:03.789,3,605,8,57.78,58.05,58.16,0.30,13.13,15.37
4070,EB,5/28/2015 18:18:04.872,2,583,2,62.29,0.75,1.08,-5.40,9.65
4071,WB,5/28/2015 18:18:15.843,2,583,2,62.99,17.76,17.85,3.55,9.31
4072,WB,5/28/2015 18:18:20.274,2,583,2,58.49,4.33,4.43,-6.66,9.04
4073,WB,5/28/2015 18:18:37.212,2,588,3,54.58,16.83,16.94,-0.68,10.44
4074,EB,5/28/2015 18:19:31.348,2,583,2,59.31,86.37,86.48,0.93,9.89
4075,EB,5/28/2015 18:19:33.289,2,600,5,59.74,1.83,1.94,-2.96,15.55
4076,EB,5/28/2015 18:19:35.692,2,600,5,65.07,2.22,2.40,2.64,13.84
4077,EB,5/28/2015 18:19:37.095,2,588,3,67.98,1.26,1.40,1.16,11.92
4078,WB,5/28/2015 18:19:37.491,2,600,5,60.82,60.15,60.28,-3.55,13.66
4079,WB,5/28/2015 18:19:38.939,2,583,2,62.29,1.29,1.45,-10.32,9.00
4080,WB,5/28/2015 18:19:41.650,2,583,2,71.00,2.61,2.71,-27.00,8.30
4081,EB,5/28/2015 18:19:42.880,2,583,2,66.89,5.67,5.79,-15.58,8.95
4082,WB,5/28/2015 18:19:59.944,2,583,2,65.33,18.21,18.29,-1.48,8.21
4083,WB,5/28/2015 18:20:12.448,2,588,3,67.43,12.42,12.50,-2.60,10.27
4084,EB,5/28/2015 18:20:21.443,2,583,2,72.07,38.47,38.56,-20.89,9.78
4085,WB,5/28/2015 18:20:27.459,2,583,2,61.04,14.91,15.01,-4.32,9.13
4086,WB,5/28/2015 18:20:29.888,2,583,2,53.71,2.33,2.43,-6.76,8.84
4087,EB,5/28/2015 18:20:46.102,5,613,9,57.09,24.57,24.66,1.30,15.79,4.52,20.46,4.36
4088,EB,5/28/2015 18:20:47.900,2,583,2,55.39,1.27,1.80,-7.69,8.51
4089,EB,5/28/2015 18:20:49.559,2,583,2,57.68,1.55,1.66,-1.72,9.74
4090,EB,5/28/2015 18:20:50.673,2,588,3,56.32,1.00,1.11,0.00,10.32
4091,EB,5/28/2015 18:20:53.598,2,583,2,62.88,2.80,2.93,-3.95,8.20
4092,WB,5/28/2015 18:21:09.752,2,583,2,63.59,39.75,39.86,-3.74,8.95
4093,WB,5/28/2015 18:21:16.298,2,583,2,75.14,6.45,6.55,-19.62,7.37
4094,WB,5/28/2015 18:21:25.692,2,588,3,64.32,9.33,9.39,-0.00,11.82
4095,WB,5/28/2015 18:21:34.834,2,583,2,62.52,9.02,9.14,-5.86,9.01
4096,EB,5/28/2015 18:22:20.585,2,583,2,52.45,86.90,86.99,-7.62,8.89
4097,EB,5/28/2015 18:22:21.584,2,583,2,52.86,0.88,1.00,-6.29,9.05
4098,EB,5/28/2015 18:22:23.024,2,600,5,57.48,1.32,1.44,-1.22,13.55
4099,EB,5/28/2015 18:22:24.534,2,600,5,53.19,1.35,1.51,-2.55,12.74
4100,WB,5/28/2015 18:22:27.562,2,588,3,58.79,52.63,52.73,-0.75,11.79
4101,WB,5/28/2015 18:22:29.188,2,600,5,59.42,1.49,1.63,1.38,13.37
4102,WB,5/28/2015 18:22:31.467,2,583,2,57.29,2.13,2.28,-6.37,8.89
4103,EB,5/28/2015 18:22:53.058,2,583,2,64.32,28.36,28.52,-5.88,9.77
4104,EB,5/28/2015 18:22:58.876,2,583,2,52.12,5.71,5.82,-5.94,9.20
4105,EB,5/28/2015 18:23:05.133,2,583,2,61.83,6.14,6.26,-7.06,8.64
4106,EB,5/28/2015 18:23:10.414,2,583,2,65.33,5.19,5.28,-11.00,8.67
4107,EB,5/28/2015 18:24:04.497,2,588,3,63.47,53.99,54.08,0.00,11.98
4108,EB,5/28/2015 18:24:16.691,2,583,2,61.95,12.07,12.19,-4.83,8.52
4109,EB,5/28/2015 18:24:23.521,2,583,2,69.96,6.74,6.83,-11.87,9.85
4110,EB,5/28/2015 18:24:45.106,2,600,5,59.84,21.49,21.58,-0.76,12.28
4111,EB,5/28/2015 18:24:48.535,2,583,2,64.08,3.29,3.43,-6.30,9.00
4112,WB,5/28/2015 18:24:51.041,2,583,2,56.90,139.47,139.57,-2.80,8.57
4113,WB,5/28/2015 18:24:52.691,2,583,2,54.94,1.55,1.65,-6.34,8.98
4114,EB,5/28/2015 18:24:53.948,2,583,2,63.83,5.32,5.41,-6.43,8.72
4115,EB,5/28/2015 18:24:54.706,2,583,2,67.98,0.66,0.76,-10.54,8.94
4116,EB,5/28/2015 18:24:57.973,2,600,5,65.07,3.18,3.27,1.96,12.36
4117,EB,5/28/2015 18:25:25.691,2,583,2,60.60,27.59,27.72,-7.64,8.76
4118,WB,5/28/2015 18:25:36.281,2,583,2,62.18,43.48,43.59,-11.51,8.89
4119,EB,5/28/2015 18:25:40.477,2,583,2,70.26,14.69,14.79,-6.10,9.83
4120,EB,5/28/2015 18:26:17.769,3,605,8,64.82,37.20,37.29,1.33,12.99,14.02
4121,EB,5/28/2015 18:26:19.901,2,583,2,66.76,1.85,2.13,-7.58,8.46
4122,EB,5/28/2015 18:26:30.063,2,588,3,64.45,10.08,10.16,4.70,10.08
4123,WB,5/28/2015 18:27:24.335,3,585,2,57.19,107.96,108.05,2.89,9.66,16.25
4124,WB,5/28/2015 18:27:30.737,2,583,2,52.04,6.09,6.40,-3.53,8.63
4125,WB,5/28/2015 18:27:34.868,2,588,3,55.39,4.02,4.13,-0.00,11.07
4126,EB,5/28/2015 18:27:49.393,2,600,5,63.35,79.22,79.33,1.69,13.26
4127,EB,5/28/2015 18:28:03.355,4,608,8,56.99,13.82,13.96,2.18,10.02,5.76,30.09
4128,EB,5/28/2015 18:28:04.091,3,582,1,58.79,0.19,0.74,-11.21,4.27,4.32
4129,WB,5/28/2015 18:28:05.310,2,583,2,56.23,30.31,30.44,-9.35,8.12
4130,EB,5/28/2015 18:28:06.136,2,600,5,62.18,1.95,2.04,3.16,13.49
4131,EB,5/28/2015 18:28:07.050,2,588,3,61.04,0.77,0.91,-4.09,12.01
4132,WB,5/28/2015 18:28:10.083,2,583,2,57.78,4.68,4.77,0.00,8.67
4133,WB,5/28/2015 18:28:20.587,2,588,3,67.84,10.40,10.50,1.25,10.95
4134,EB,5/28/2015 18:28:34.366,2,583,2,62.64,27.18,27.32,-8.27,8.93
4135,WB,5/28/2015 18:29:03.526,2,588,3,61.38,42.83,42.94,0.00,10.99
4136,EB,5/28/2015 18:29:05.979,2,583,2,67.03,31.52,31.61,-8.79,8.84
4137,EB,5/28/2015 18:29:12.447,2,583,2,67.03,6.38,6.47,-2.79,9.39
4138,EB,5/28/2015 18:29:18.268,2,588,3,65.58,5.73,5.82,0.00,12.23
4139,WB,5/28/2015 18:29:22.294,2,583,2,58.28,18.65,18.77,-1.86,9.27
4140,WB,5/28/2015 18:29:40.452,2,583,2,58.08,18.05,18.16,-3.53,9.63
4141,WB,5/28/2015 18:29:41.238,2,600,5,58.28,0.67,0.79,-1.32,13.10
4142,EB,5/28/2015 18:29:51.602,2,588,3,58.59,33.21,33.33,2.63,10.13
4143,EB,5/28/2015 18:30:12.047,2,600,5,59.74,20.33,20.45,1.08,17.37
4144,EB,5/28/2015 18:30:12.683,2,581,1,60.06,0.44,0.64,-19.80,4.21
4145,EB,5/28/2015 18:30:15.467,3,605,8,64.20,2.74,2.78,4.09,13.72,18.25
4146,WB,5/28/2015 18:30:16.703,2,583,2,59.00,35.31,35.47,-1.91,9.37
4147,EB,5/28/2015 18:30:17.346,2,588,3,62.06,1.54,1.88,10.04,11.82
4148,WB,5/28/2015 18:30:18.680,2,583,2,62.76,1.87,1.98,-13.98,8.98
4149,EB,5/28/2015 18:30:23.625,2,583,2,67.84,6.15,6.28,-8.64,9.32
4150,EB,5/28/2015 18:30:42.519,2,583,2,62.52,18.80,18.89,-6.12,8.62
4151,EB,5/28/2015 18:31:19.282,2,583,2,61.04,36.67,36.76,-8.10,8.44
4152,WB,5/28/2015 18:31:24.967,2,583,2,55.30,66.19,66.29,-7.76,9.31
4153,WB,5/28/2015 18:31:25.923,2,583,2,58.38,0.84,0.96,-5.75,8.95
4154,WB,5/28/2015 18:31:27.592,2,600,5,59.95,1.56,1.67,-0.72,13.03
4155,WB,5/28/2015 18:31:30.635,2,583,2,77.04,2.90,3.04,-13.74,8.56
4156,WB,5/28/2015 18:32:32.700,2,583,2,63.35,61.99,62.07,-5.04,8.73
4157,EB,5/28/2015 18:33:11.819,2,600,5,69.10,112.44,112.54,7.05,12.51
4158,EB,5/28/2015 18:33:22.923,2,583,2,61.38,10.98,11.10,-5.79,8.61
4159,EB,5/28/2015 18:33:24.116,2,583,2,59.95,1.10,1.19,-6.38,8.73
4160,EB,5/28/2015 18:33:25.138,2,583,2,58.49,0.92,1.02,-9.44,9.04
4161,EB,5/28/2015 18:33:26.057,2,583,2,62.29,0.81,0.92,-8.32,8.73
4162,EB,5/28/2015 18:33:29.146,2,588,3,64.45,2.99,3.09,0.00,11.86
4163,EB,5/28/2015 18:33:35.823,2,583,2,60.71,6.55,6.68,-11.90,8.79
4164,EB,5/28/2015 18:33:57.979,2,583,2,65.58,22.06,22.16,-4.22,8.70
4165,EB,5/28/2015 18:34:28.281,5,613,9,50.78,30.21,30.30,0.47,16.69,4.50,20.21,8.23
4166,EB,5/28/2015 18:34:31.125,2,588,3,49.72,2.18,2.84,1.37,11.90
4167,WB,5/28/2015 18:34:46.395,2,583,2,56.90,133.60,133.69,0.00,9.35
4168,WB,5/28/2015 18:34:51.265,3,605,8,58.18,4.76,4.87,0.92,12.41,25.49
4169,WB,5/28/2015 18:34:53.584,2,583,2,59.95,1.88,2.32,-10.50,8.75
4170,WB,5/28/2015 18:34:55.532,2,588,3,61.15,1.85,1.95,6.93,10.31
4171,WB,5/28/2015 18:34:58.396,2,588,3,59.63,2.75,2.86,0.00,10.45
4172,EB,5/28/2015 18:35:09.655,3,605,8,53.03,38.37,38.53,0.38,11.75,23.20
4173,WB,5/28/2015 18:35:43.484,2,583,2,58.38,44.97,45.09,0.00,8.72
4174,EB,5/28/2015 18:36:00.152,3,605,8,65.20,50.05,50.50,-4.11,13.70,17.90
4175,WB,5/28/2015 18:36:10.296,2,583,2,58.38,26.71,26.81,-5.71,9.02
4176,WB,5/28/2015 18:36:13.835,2,600,5,58.28,3.43,3.54,-0.70,12.32
4177,WB,5/28/2015 18:36:16.593,2,583,2,59.84,2.61,2.76,3.36,8.45
4178,EB,5/28/2015 18:36:18.915,2,583,2,60.82,18.43,18.76,-7.62,8.88
4179,EB,5/28/2015 18:36:20.692,2,583,2,65.45,1.68,1.78,-8.46,8.55
4180,EB,5/28/2015 18:36:43.506,2,583,2,56.51,22.73,22.81,-4.58,8.51
4181,EB,5/28/2015 18:36:49.440,3,605,8,63.47,5.83,5.93,-0.90,13.63,11.28
4182,EB,5/28/2015 18:36:51.075,2,583,2,62.41,1.37,1.64,0.00,8.22
4183,EB,5/28/2015 18:36:55.036,2,583,2,65.07,3.87,3.96,-5.48,8.70
4184,WB,5/28/2015 18:36:56.080,2,583,2,63.35,39.39,39.49,-1.32,8.40
4185,WB,5/28/2015 18:38:34.456,2,583,2,64.08,98.29,98.38,-3.95,8.68
4186,EB,5/28/2015 18:38:39.066,2,588,3,65.84,103.94,104.03,-1.13,10.98
4187,WB,5/28/2015 18:38:55.187,2,588,3,67.03,20.64,20.73,-3.69,10.63
4188,EB,5/28/2015 18:39:10.848,2,588,3,64.45,31.67,31.78,0.00,10.43
4189,WB,5/28/2015 18:39:26.057,2,583,2,56.42,30.76,30.87,-8.26,9.28
4190,WB,5/28/2015 18:39:28.666,2,583,2,55.58,2.50,2.61,-5.69,9.09
4191,WB,5/28/2015 18:39:30.996,2,588,3,58.79,2.22,2.33,-1.48,11.99
4192,WB,5/28/2015 18:40:10.291,2,600,5,59.84,39.16,39.30,-1.27,14.65
4193,WB,5/28/2015 18:40:12.884,2,583,2,59.74,2.43,2.59,-1.01,9.23
4194,WB,5/28/2015 18:40:39.399,2,600,5,65.58,26.41,26.51,3.40,14.69
4195,EB,5/28/2015 18:40:39.810,2,583,2,60.06,88.85,88.96,-13.74,8.67
4196,WB,5/28/2015 18:40:44.536,3,605,8,60.60,4.99,5.14,1.73,13.53,20.66
4197,WB,5/28/2015 18:41:04.961,2,588,3,65.97,20.04,20.43,-1.17,10.73
4198,EB,5/28/2015 18:41:22.708,2,600,5,62.29,42.80,42.90,0.77,13.72
4199,EB,5/28/2015 18:42:02.159,2,583,2,69.53,39.30,39.45,-11.67,8.63
4200,EB,5/28/2015 18:42:28.759,2,600,5,60.71,26.52,26.60,-3.23,14.97
4201,WB,5/28/2015 18:42:29.953,2,583,2,68.25,84.88,84.99,-5.97,9.21
4202,EB,5/28/2015 18:42:51.912,2,600,5,54.58,22.99,23.15,2.61,13.81
4203,EB,5/28/2015 18:42:55.155,2,600,5,53.71,3.07,3.24,2.49,13.77
4204,EB,5/28/2015 18:42:56.935,2,583,2,48.92,1.61,1.78,-3.96,8.92
4205,EB,5/28/2015 18:43:32.270,2,583,2,64.20,35.21,35.34,-6.05,9.43
4206,EB,5/28/2015 18:43:33.714,2,583,2,61.60,1.34,1.44,-10.04,8.95
4207,EB,5/28/2015 18:43:58.897,2,588,3,62.76,25.08,25.18,0.00,11.79
4208,EB,5/28/2015 18:43:59.883,2,588,3,68.96,0.86,0.99,1.21,11.91
4209,WB,5/28/2015 18:44:13.324,2,588,3,58.59,103.28,103.37,2.29,11.64
4210,EB,5/28/2015 18:44:21.557,4,610,8,59.95,21.56,21.67,0.70,13.82,36.90,4.34
4211,EB,5/28/2015 18:44:23.600,2,588,3,59.21,1.42,2.04,2.76,9.96
4212,EB,5/28/2015 18:44:25.453,2,583,2,67.03,1.74,1.85,-5.54,9.39
4213,WB,5/28/2015 18:45:24.376,2,583,2,61.27,70.92,71.05,-3.31,9.04
4214,WB,5/28/2015 18:45:26.521,2,583,2,60.06,2.04,2.15,-9.28,8.98
4215,WB,5/28/2015 18:45:42.759,2,583,2,57.19,16.14,16.24,-8.61,8.37
4216,WB,5/28/2015 18:45:43.517,2,583,2,59.53,0.66,0.76,-8.75,9.27
4217,WB,5/28/2015 18:45:44.639,2,583,2,63.23,1.02,1.12,-11.04,8.80
4218,EB,5/28/2015 18:45:52.818,2,583,2,58.59,87.27,87.36,-5.47,7.93
4219,WB,5/28/2015 18:46:26.759,2,583,2,64.32,42.02,42.12,-6.14,9.35
4220,WB,5/28/2015 18:46:37.990,2,583,2,65.20,11.13,11.23,-9.04,9.20
4221,EB,5/28/2015 18:46:54.534,6,620,10,55.39,61.62,61.72,0.56,15.81,4.83,28.11,14.23,4.16
4222,WB,5/28/2015 18:46:57.791,2,588,3,68.67,19.70,19.80,3.59,11.97
4223,WB,5/28/2015 18:48:05.589,3,601,6,57.78,67.68,67.80,-2.52,12.36,4.26
4224,WB,5/28/2015 18:48:09.671,2,583,2,57.09,3.89,4.08,-9.89,8.81
4225,WB,5/28/2015 18:48:47.680,2,583,2,60.49,37.90,38.01,0.00,8.79
4226,EB,5/28/2015 18:49:45.938,2,583,2,60.82,170.58,171.40,-4.08,9.56
4227,WB,5/28/2015 18:50:01.042,2,583,2,63.11,73.26,73.36,-9.58,7.89
4228,EB,5/28/2015 18:50:32.318,3,584,2,58.79,46.27,46.38,-0.88,8.48,11.64
4229,EB,5/28/2015 18:50:35.965,2,600,5,80.56,3.41,3.65,7.95,14.65
4230,WB,5/28/2015 18:51:09.379,2,600,5,58.18,68.25,68.34,1.17,14.80
4231,EB,5/28/2015 18:51:24.491,2,600,5,64.08,48.40,48.53,0.85,13.50
4232,EB,5/28/2015 18:51:27.050,2,583,2,66.23,2.42,2.56,-10.36,8.41
4233,WB,5/28/2015 18:51:48.028,3,593,4,59.74,38.48,38.65,6.04,24.52,4.40
4234,EB,5/28/2015 18:51:51.044,2,583,2,63.23,23.91,23.99,-9.21,9.39
4235,WB,5/28/2015 18:51:53.125,2,583,2,66.49,4.77,5.10,-7.98,9.50
4236,WB,5/28/2015 18:51:55.894,2,583,2,63.59,2.67,2.77,-3.58,9.35
4237,WB,5/28/2015 18:51:57.590,2,583,2,66.49,1.60,1.70,-4.26,8.98
4238,WB,5/28/2015 18:52:09.907,2,583,2,66.63,12.22,12.32,-1.36,9.50
4239,WB,5/28/2015 18:52:13.215,2,588,3,67.57,3.21,3.31,4.89,11.17
4240,EB,5/28/2015 18:52:30.866,2,583,2,62.64,39.72,39.82,-3.49,9.18
4241,WB,5/28/2015 18:52:42.905,2,583,2,67.29,29.58,29.69,-13.07,8.94
4242,EB,5/28/2015 18:53:30.964,2,583,2,58.90,60.00,60.10,-8.91,8.83
4243,EB,5/28/2015 18:54:03.446,3,605,8,61.95,32.38,32.48,-0.72,13.51,15.16
4244,EB,5/28/2015 18:54:04.751,3,589,3,63.59,0.99,1.30,0.46,11.06,13.39
4245,EB,5/28/2015 18:54:18.548,2,583,2,67.29,13.54,13.80,-10.22,8.94
4246,EB,5/28/2015 18:54:22.981,2,583,2,64.20,4.34,4.43,-12.07,9.32
4247,WB,5/28/2015 18:54:23.599,2,600,5,62.18,100.60,100.69,3.92,13.61
4248,WB,5/28/2015 18:54:26.127,2,583,2,63.23,2.38,2.53,-6.67,9.79
4249,EB,5/28/2015 18:54:43.879,2,583,2,61.27,20.80,20.90,-9.45,8.34
4250,EB,5/28/2015 18:54:59.921,2,583,2,66.36,15.95,16.04,-12.13,8.24
4251,EB,5/28/2015 18:55:52.453,2,583,2,65.84,52.45,52.53,-6.82,9.03
4252,EB,5/28/2015 18:56:26.749,2,583,2,73.82,34.20,34.30,-13.90,8.66
4253,EB,5/28/2015 18:58:39.872,2,588,3,60.06,133.04,133.12,0.85,11.19
4254,EB,5/28/2015 18:58:41.079,2,583,2,65.71,1.08,1.21,-11.17,8.69
