Data File:,'13211528 SB 2388N.rdf'
Site Code:,'17E SB1 SB2'
Start Date:,6/11/2015
Start Time:,12:00:00 AM
Sensor Layout:,'51'
Sensor Spacing:,'6.0'
,
,
,

Vehicle,Channel,Date/Time,Axles,Rule,Class,Speed (mph),Gap,Headway,Acceleration,Spacing (ft.)
232,SB1,6/11/2015 6:54:51.470,3,605,8,60.82,126.05,126.40,1.75,12.98,38.96
233,SB1,6/11/2015 6:54:51.659,2,592,4,33.45,0.00,0.19,2.74,21.42
234,SB1,6/11/2015 6:55:13.021,4,608,8,67.16,20.93,21.36,-1.44,13.49,4.42,18.36
235,SB1,6/11/2015 6:55:54.747,3,601,6,66.49,41.35,41.73,-15.97,9.48,4.44
236,SB1,6/11/2015 6:56:08.199,2,583,2,74.47,13.31,13.45,-24.84,9.06
237,SB1,6/11/2015 6:56:19.440,5,627,11,62.76,11.16,11.24,-2.77,20.09,8.67,25.81,9.20
238,SB1,6/11/2015 6:56:27.103,2,583,2,71.46,6.96,7.66,-6.66,9.47
239,SB1,6/11/2015 6:58:32.265,6,618,10,63.59,125.07,125.16,-0.60,12.78,4.05,29.46,4.08,4.24
240,SB1,6/11/2015 6:58:40.971,5,613,9,65.07,8.11,8.71,0.77,18.12,4.46,37.13,4.13
241,SB2,6/11/2015 7:02:24.235,2,600,5,76.69,459.14,459.93,0.00,12.69
242,SB1,6/11/2015 7:02:24.913,2,583,2,71.76,223.28,223.94,-14.31,8.82
243,SB2,6/11/2015 7:04:26.666,2,588,3,78.85,122.32,122.43,1.84,11.72
244,SB2,6/11/2015 7:04:27.000,2,583,2,22.54,0.23,0.33,3.23,8.16
245,SB1,6/11/2015 7:05:30.311,3,605,8,65.71,185.31,185.40,-1.13,13.48,19.11
246,SB2,6/11/2015 7:05:33.723,2,583,2,67.03,66.48,66.72,-9.99,9.04
247,SB2,6/11/2015 7:05:34.529,2,583,2,70.26,0.71,0.81,-8.61,8.68
248,SB2,6/11/2015 7:05:34.813,2,581,1,59.53,0.20,0.28,-4.35,4.22
249,SB1,6/11/2015 7:05:35.126,2,581,1,56.71,4.48,4.82,5.62,5.74
250,SB1,6/11/2015 7:06:54.280,4,626,11,35.84,79.08,79.15,1.64,11.32,17.45,17.01
251,SB1,6/11/2015 7:06:54.540,3,605,8,33.48,0.00,0.26,2.85,18.29,13.57
252,SB1,6/11/2015 7:06:57.691,2,588,3,61.49,2.52,3.15,-6.70,11.89
253,SB1,6/11/2015 7:08:01.918,2,583,2,66.76,64.09,64.23,-14.94,8.46
254,SB1,6/11/2015 7:08:58.165,3,605,8,56.51,56.16,56.25,-0.70,11.60,22.16
