Data File:,'13211534 SB 2363.rdf'
Site Code:,'17K SB1 SB2'
Start Date:,6/11/2015
Start Time:,12:00:00 AM
Sensor Layout:,'67'
Sensor Spacing:,'6.0','2.0'
,
,
,

Vehicle,Channel,Date/Time,Axles,Rule,Class,Speed (mph),Gap,Headway,Acceleration,Spacing (ft.)
52,SB2,6/11/2015 1:53:00.650,2,583,2,74.47,7.35,7.45,0.00,8.88
53,SB2,6/11/2015 1:53:04.154,2,583,2,58.18,3.42,3.50,0.00,9.19
54,SB2,6/11/2015 1:53:50.057,7,633,13,60.06,45.80,45.90,-1.71,13.15,20.83,8.69,21.39,9.34,21.65
55,SB2,6/11/2015 1:55:55.037,2,583,2,75.48,123.88,124.98,0.00,8.92
56,SB2,6/11/2015 1:58:18.803,7,622,10,53.71,143.69,143.77,-1.28,12.53,5.59,4.21,32.07,4.05,4.06
57,SB2,6/11/2015 2:05:51.540,2,583,2,65.71,451.94,452.74,-0.00,9.32
58,SB2,6/11/2015 2:07:14.711,5,613,9,57.58,83.07,83.17,0.94,11.07,4.26,34.66,4.07
59,SB2,6/11/2015 2:07:27.302,5,613,9,56.99,11.95,12.59,1.06,12.87,4.21,20.12,8.92
60,SB2,6/11/2015 2:09:48.297,5,613,9,58.79,140.44,141.00,-0.81,19.82,4.38,35.29,4.21
61,SB2,6/11/2015 2:14:02.262,2,592,4,62.06,253.21,253.97,-8.17,21.94
62,SB2,6/11/2015 2:17:27.634,2,583,2,85.93,205.13,205.37,-0.00,7.94
63,SB2,6/11/2015 2:21:25.034,6,618,10,56.42,237.34,237.40,-0.81,12.46,4.17,32.99,4.09,4.05
64,SB2,6/11/2015 2:21:58.065,5,613,9,53.19,32.34,33.03,0.72,12.80,4.45,34.64,4.14
65,SB2,6/11/2015 2:23:42.005,4,608,8,64.95,103.23,103.94,-5.12,15.55,4.30,32.45
66,SB2,6/11/2015 2:27:57.652,5,613,9,59.42,255.08,255.65,4.98,12.48,4.29,34.80,8.24
67,SB2,6/11/2015 2:28:14.120,2,588,3,58.18,15.80,16.47,-4.17,12.22
68,SB2,6/11/2015 2:33:10.166,2,588,3,55.85,295.90,296.05,4.41,10.52
69,SB2,6/11/2015 2:46:12.043,7,633,13,58.18,781.75,781.88,-1.06,12.99,21.31,9.05,23.01,8.87,21.45
70,SB2,6/11/2015 2:50:08.714,2,588,3,65.71,235.56,236.67,7.10,10.69
71,SB2,6/11/2015 3:00:57.401,2,583,2,63.47,648.58,648.69,0.00,8.86
72,SB2,6/11/2015 3:07:06.450,7,633,13,60.06,368.95,369.05,-1.66,13.09,20.58,9.83,22.34,9.00,22.00
73,SB2,6/11/2015 3:07:11.008,5,613,9,60.71,3.43,4.56,1.16,12.42,4.25,30.46,4.02
74,SB2,6/11/2015 3:11:23.202,2,583,2,60.06,251.62,252.19,7.59,7.62
75,SB2,6/11/2015 3:18:22.093,5,627,11,59.42,418.81,418.89,0.82,13.67,22.68,9.81,21.23
76,SB2,6/11/2015 3:18:22.978,2,592,4,56.99,0.11,0.88,4.66,21.53
77,SB2,6/11/2015 3:20:44.916,2,583,2,69.82,141.68,141.94,0.00,8.70
78,SB2,6/11/2015 3:21:01.857,5,627,11,62.76,16.86,16.94,1.39,13.13,21.40,29.93,30.55
79,SB2,6/11/2015 3:23:12.003,2,600,5,60.06,129.11,130.15,6.15,19.11
80,SB2,6/11/2015 3:31:19.560,2,600,5,62.76,487.34,487.56,-6.52,19.27
81,SB2,6/11/2015 3:38:46.801,5,613,9,50.32,447.03,447.24,0.63,10.93,4.23,35.67,4.03
82,SB2,6/11/2015 3:42:44.591,2,583,2,61.38,237.06,237.79,0.00,8.77
83,SB2,6/11/2015 3:42:50.284,3,605,8,61.38,5.60,5.69,0.00,18.33,36.20
84,SB2,6/11/2015 3:45:05.177,8,636,13,55.85,134.29,134.89,1.28,10.80,9.37,4.25,21.87,4.06,18.12,4.24
85,SB2,6/11/2015 3:50:39.122,8,636,13,60.06,333.05,333.94,4.45,10.61,9.17,4.35,29.28,4.52,5.73,5.59
86,SB2,6/11/2015 3:55:46.129,2,592,4,28.21,306.24,307.01,3.96,23.28
87,SB2,6/11/2015 3:55:46.392,2,583,2,19.06,0.00,0.26,-4.29,6.62
88,SB1,6/11/2015 4:04:54.979,3,605,8,34.91,9762.20,9762.48,-4.39,16.31,33.41
89,SB2,6/11/2015 4:04:55.255,2,592,4,33.05,548.63,548.86,-3.12,37.73
90,SB2,6/11/2015 4:08:50.445,5,613,9,60.71,234.39,235.19,3.24,16.78,4.15,31.12,4.12
91,SB2,6/11/2015 4:09:14.974,5,627,11,59.42,23.90,24.53,-1.60,14.76,20.29,8.61,21.98
92,SB2,6/11/2015 4:13:29.122,2,583,2,64.20,253.37,254.15,-15.51,8.66
93,SB2,6/11/2015 4:14:13.089,2,583,2,75.48,43.88,43.97,-12.90,8.58
94,SB2,6/11/2015 4:14:44.887,6,619,10,60.06,31.72,31.80,0.93,9.80,8.11,4.19,17.62,22.05
95,SB2,6/11/2015 4:17:08.664,8,636,13,56.99,143.07,143.78,1.41,11.66,9.16,4.50,19.86,4.06,18.25,4.01
96,SB2,6/11/2015 4:21:16.208,5,613,9,59.42,246.70,247.54,0.00,17.12,4.49,35.08,4.98
97,SB2,6/11/2015 4:23:46.181,3,605,8,62.76,149.26,149.97,-1.85,13.80,20.90
98,SB2,6/11/2015 4:23:58.241,4,608,8,63.47,11.68,12.06,0.00,16.43,4.35,32.88
99,SB2,6/11/2015 4:24:41.251,7,633,13,55.30,42.44,43.01,-1.38,12.69,20.34,9.33,21.43,9.33,20.83
100,SB2,6/11/2015 4:31:40.714,5,613,9,56.99,418.31,419.46,1.88,16.46,4.37,28.57,4.13
101,SB2,6/11/2015 4:33:22.563,7,633,13,59.42,101.22,101.85,0.00,13.06,21.66,9.38,21.96,9.54,22.42
102,SB2,6/11/2015 4:39:20.148,5,614,9,58.79,356.46,357.59,0.00,12.38,5.11,4.30,29.68
103,SB2,6/11/2015 4:39:20.859,2,581,1,62.76,0.12,0.71,0.00,5.33
104,SB2,6/11/2015 4:39:31.823,6,618,10,60.06,10.91,10.96,2.51,19.81,4.31,35.68,5.29,5.27
105,SB2,6/11/2015 4:39:45.291,2,583,2,75.48,12.67,13.47,12.78,9.02
106,SB2,6/11/2015 4:42:29.277,7,633,13,60.71,163.90,163.99,-3.70,13.73,22.56,9.63,21.53,9.65,21.51
107,SB2,6/11/2015 4:46:00.938,4,610,8,57.58,210.50,211.66,0.00,12.46,23.75,4.20
108,SB2,6/11/2015 4:46:07.277,2,583,2,59.42,5.86,6.34,6.30,8.89
109,SB2,6/11/2015 4:46:27.979,5,613,9,55.30,20.60,20.70,-1.59,11.29,4.36,28.03,9.92
110,SB2,6/11/2015 4:48:48.565,5,615,9,70.70,139.91,140.59,-4.36,17.47,33.30,5.11,4.90
111,SB2,6/11/2015 4:48:51.293,2,583,2,54.76,2.14,2.73,0.00,9.06
112,SB2,6/11/2015 4:48:57.846,2,583,2,79.79,6.44,6.55,15.71,8.68
113,SB2,6/11/2015 4:52:31.752,2,588,3,72.54,213.83,213.91,0.00,11.06
114,SB2,6/11/2015 4:53:32.389,2,588,3,63.47,60.53,60.64,0.00,10.91
115,SB2,6/11/2015 4:56:25.760,2,583,2,62.76,173.25,173.37,6.83,9.66
116,SB2,6/11/2015 5:00:38.290,2,600,5,46.55,252.42,252.53,-4.11,18.64
117,SB1,6/11/2015 5:02:55.025,2,581,1,12.96,3479.02,3480.05,0.73,4.82
118,SB2,6/11/2015 5:04:06.957,2,588,3,61.38,208.39,208.67,10.95,11.47
119,SB2,6/11/2015 5:05:02.092,4,608,8,64.20,55.01,55.14,2.69,14.90,4.22,34.03
120,SB2,6/11/2015 5:16:01.241,2,583,2,58.18,658.59,659.15,0.00,8.62
121,SB2,6/11/2015 5:16:21.883,2,600,5,67.29,20.54,20.64,0.00,18.51
122,SB2,6/11/2015 5:17:13.944,4,626,11,64.95,51.87,52.06,1.67,12.81,21.61,9.19
123,SB2,6/11/2015 5:17:14.640,2,592,4,62.06,0.24,0.70,4.16,31.22
124,SB2,6/11/2015 5:19:07.666,2,588,3,56.99,112.69,113.03,15.12,10.11
125,SB2,6/11/2015 5:19:08.911,5,613,9,55.85,1.13,1.25,0.86,18.24,4.48,27.46,4.13
126,SB2,6/11/2015 5:23:43.397,4,608,8,62.06,273.83,274.49,-4.30,18.07,4.22,32.60
127,SB2,6/11/2015 5:26:04.277,2,588,3,60.06,140.27,140.88,-0.00,10.19
128,SB2,6/11/2015 5:26:56.208,2,583,2,58.79,51.82,51.93,6.08,8.92
129,SB2,6/11/2015 5:27:03.436,4,608,8,57.58,7.13,7.23,-0.98,15.88,4.67,30.45
130,SB2,6/11/2015 5:27:04.083,2,581,1,66.49,0.05,0.65,-31.51,4.73
131,SB2,6/11/2015 5:27:08.768,4,608,8,56.99,4.64,4.68,2.19,14.00,4.28,27.34
132,SB2,6/11/2015 5:28:20.777,3,605,8,61.38,71.47,72.01,4.68,10.20,31.02
133,SB2,6/11/2015 5:28:21.022,2,592,4,58.79,0.00,0.24,7.10,40.80
134,SB2,6/11/2015 5:28:24.297,2,592,4,60.06,2.81,3.27,-10.25,20.85
135,SB2,6/11/2015 5:28:48.738,2,583,2,65.71,24.20,24.44,-8.31,8.81
136,SB2,6/11/2015 5:30:23.519,4,610,8,63.47,94.69,94.78,3.19,12.68,21.35,8.54
137,SB2,6/11/2015 5:31:38.073,2,600,5,55.85,74.09,74.55,5.64,16.73
138,SB2,6/11/2015 5:35:10.195,5,613,9,55.85,211.92,212.12,0.80,16.86,4.38,32.04,4.19
139,SB2,6/11/2015 5:35:30.116,2,583,2,80.95,19.22,19.92,37.49,7.77
140,SB2,6/11/2015 5:35:34.384,3,605,8,58.79,4.20,4.27,1.57,16.56,17.56
141,SB2,6/11/2015 5:37:48.530,2,583,2,70.70,133.75,134.15,0.00,9.19
142,SB2,6/11/2015 5:39:41.402,3,605,8,60.06,112.78,112.87,0.00,12.97,21.61
143,SB2,6/11/2015 5:39:56.270,2,583,2,83.36,14.48,14.87,17.87,8.71
144,SB2,6/11/2015 5:40:30.374,4,608,8,63.47,34.03,34.10,-1.42,16.84,4.35,25.64
145,SB2,6/11/2015 5:40:41.454,2,588,3,67.29,10.58,11.08,0.00,11.78
146,SB2,6/11/2015 5:43:32.903,5,613,9,59.42,171.33,171.45,-1.92,15.06,4.40,32.55,3.94
147,SB2,6/11/2015 5:44:46.564,5,627,11,56.99,73.02,73.66,-0.71,12.73,24.13,9.67,21.68
148,SB2,6/11/2015 5:44:51.139,5,613,9,62.76,3.76,4.58,0.00,19.93,4.59,37.52,4.25
149,SB2,6/11/2015 5:45:54.234,2,583,2,68.12,62.39,63.10,0.00,8.85
150,SB2,6/11/2015 5:46:48.346,2,600,5,73.49,54.02,54.11,16.54,13.12
151,SB2,6/11/2015 5:49:50.709,8,636,13,56.99,182.24,182.36,0.71,13.53,5.94,4.47,33.00,4.49,4.32,4.27
152,SB2,6/11/2015 5:49:53.978,2,583,2,56.99,2.44,3.27,11.66,8.60
153,SB2,6/11/2015 5:50:58.767,5,613,9,59.42,64.69,64.79,1.03,13.34,4.40,32.32,4.26
154,SB2,6/11/2015 5:51:55.600,2,583,2,68.12,56.21,56.83,0.00,8.56
155,SB2,6/11/2015 5:53:26.180,3,605,8,58.18,90.49,90.58,-1.19,12.40,30.12
156,SB2,6/11/2015 5:53:57.969,4,611,8,62.06,31.29,31.79,-0.00,19.91,4.05,29.35
157,SB2,6/11/2015 5:53:59.613,3,585,2,63.47,1.05,1.64,7.33,9.29,19.68
158,SB2,6/11/2015 5:56:29.446,5,613,9,58.79,149.53,149.83,0.00,11.21,4.48,29.23,4.22
159,SB2,6/11/2015 5:57:04.434,4,610,8,54.23,34.42,34.99,1.59,14.68,35.47,4.10
160,SB2,6/11/2015 5:58:15.775,5,613,9,62.76,70.66,71.34,2.16,17.39,4.42,36.59,4.14
161,SB1,6/11/2015 6:02:04.948,2,583,2,74.47,3549.67,3549.92,11.31,9.79
162,SB2,6/11/2015 6:03:15.467,2,588,3,61.38,299.02,299.69,0.00,10.29
163,SB2,6/11/2015 6:03:49.049,5,614,9,55.30,33.47,33.58,0.87,12.93,4.68,4.55,30.24
164,SB2,6/11/2015 6:03:49.813,2,581,1,59.42,0.13,0.76,-9.65,5.62
165,SB2,6/11/2015 6:04:42.803,2,600,5,66.49,52.93,52.99,-13.82,15.90
166,SB2,6/11/2015 6:08:39.910,5,627,11,63.47,236.94,237.11,-1.92,13.04,21.69,9.73,22.49
167,SB2,6/11/2015 6:12:22.573,2,583,2,75.48,221.93,222.66,12.66,9.10
168,SB2,6/11/2015 6:15:14.958,6,628,12,58.18,172.30,172.39,-1.34,11.78,4.31,22.25,15.52,22.30
169,SB2,6/11/2015 6:17:30.060,2,583,2,64.20,134.21,135.10,15.74,9.14
170,SB2,6/11/2015 6:18:25.156,7,633,13,58.18,55.00,55.10,-1.04,12.16,21.69,9.79,22.55,9.36,21.67
171,SB2,6/11/2015 6:18:30.503,2,588,3,74.47,4.21,5.35,0.00,12.16
172,SB2,6/11/2015 6:18:49.663,3,605,8,70.70,19.05,19.16,-0.00,12.87,15.21
173,SB2,6/11/2015 6:19:28.947,5,613,9,59.42,39.01,39.28,4.61,14.57,4.35,28.10,4.15
174,SB2,6/11/2015 6:19:40.811,2,588,3,82.14,11.29,11.86,12.26,12.13
175,SB2,6/11/2015 6:20:18.327,2,588,3,74.47,37.42,37.52,-8.83,12.04
176,SB2,6/11/2015 6:21:00.481,2,592,4,64.20,42.04,42.15,3.14,22.51
177,SB2,6/11/2015 6:23:18.470,2,583,2,69.82,137.75,137.99,29.83,9.52
178,SB2,6/11/2015 6:26:31.849,2,600,5,67.29,193.29,193.38,5.79,14.07
179,SB2,6/11/2015 6:27:28.124,5,613,9,60.71,56.13,56.27,1.14,12.26,4.37,31.17,4.24
180,SB2,6/11/2015 6:27:32.879,2,583,2,73.49,4.17,4.75,0.00,8.84
181,SB2,6/11/2015 6:28:02.948,6,618,10,68.12,29.99,30.07,2.50,18.15,4.55,32.32,4.28,8.57
182,SB2,6/11/2015 6:30:00.325,3,601,6,61.38,116.70,117.38,-3.11,14.61,4.44
183,SB2,6/11/2015 6:30:02.681,3,601,6,61.38,2.14,2.36,0.00,16.63,4.50
184,SB2,6/11/2015 6:30:05.248,2,600,5,61.38,2.33,2.57,0.00,13.05
185,SB2,6/11/2015 6:33:55.872,5,613,9,62.06,230.48,230.62,2.69,12.36,4.27,27.42,4.23
186,SB2,6/11/2015 6:36:32.432,5,613,9,61.38,156.03,156.56,1.28,13.33,4.46,26.13,4.40
187,SB2,6/11/2015 6:38:41.582,2,583,2,77.58,128.62,129.15,-14.02,8.57
188,SB2,6/11/2015 6:39:05.169,6,619,10,63.47,23.51,23.59,-2.04,10.07,8.08,4.52,17.80,23.07
189,SB2,6/11/2015 6:39:50.199,2,600,5,70.70,44.34,45.03,6.50,14.56
190,SB2,6/11/2015 6:41:01.057,6,618,10,62.06,70.72,70.86,0.00,16.16,4.64,31.83,8.41,4.25
191,SB2,6/11/2015 6:42:11.337,2,592,4,64.20,69.55,70.28,-6.02,22.30
